reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/46-4400452/2015,35,64.0,24.0,44.0,132.0,66.0,B,56.0,88.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,138.0,69.0,B,N24,YS-N24/44-4400452/2015,46,,,53,09/06/2016,,,
YS-N24/46-4400021/2015,33,92.0,45.0,46.0,183.0,92.0,A+,80.0,79.0,159.0,80.0,A,0.0,0.0,0.0,0.0,,172.0,86.0,A,N24,YS-N24/44-4400021/2015,46,,,4,18/06/2016,,,
YS-N24/46-4400479/2015,33,82.0,21.0,46.0,149.0,75.0,B+,38.0,96.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,142.0,71.0,B+,N24,YS-N24/44-4400479/2015,46,,,11,19/05/2017,,,
YS-N24/46-4400001/2015,35,56.0,23.0,32.0,111.0,56.0,C,32.0,85.0,117.0,59.0,C,0.0,0.0,0.0,0.0,,115.0,58.0,C,N24,YS-N24/44-4400001/2015,46,021885,26/12/2016,287/021885,26/12/2016,,,
YS-N24/46-4400487/2015,32,52.0,22.0,46.0,120.0,60.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400487/2015,46,,,,,,,
YS-N24/46-4400331/2015,35,78.0,35.0,46.0,159.0,80.0,A,48.0,76.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,142.0,71.0,B+,N24,YS-N24/44-4400331/2015,46,021883,21/11/2016,285/021883,08/07/2016,,,
YS-N24/46-4400316/2015,35,78.0,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400316/2015,46,,,,,,,
YS-N24/46-4400315/2015,35,70.0,18.0,44.0,132.0,66.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400315/2015,46,,,,,,,
YS-N24/46-4400044/2015,33,90.0,44.0,41.0,175.0,88.0,A,86.0,88.0,174.0,87.0,A,0.0,0.0,0.0,0.0,,175.0,88.0,A,N24,YS-N24/44-4400044/2015,46,,,14,09/07/2016,,,
YS-N24/46-4400228/2015,33,90.0,28.0,44.0,162.0,81.0,A,54.0,96.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,156.0,78.0,B+,N24,YS-N24/44-4400228/2015,46,,,7,08/06/2016,,,
YS-N24/46-4400398/2015,33,74.0,18.0,48.0,140.0,70.0,B+,30.0,84.0,114.0,57.0,C,0.0,0.0,0.0,0.0,,127.0,64.0,B,N24,YS-N24/44-4400398/2015,46,021775,,166/021775,,,,
YS-N24/46-4400389/2015,33,84.0,14.0,48.0,146.0,73.0,B+,60.0,86.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/44-4400389/2015,46,,,13,13/08/2016,,,
YS-N24/46-4400237/2015,35,68.0,18.0,46.0,132.0,66.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400237/2015,46,,,,,,,
YS-N24/46-4400068/2015,35,44.0,12.0,38.0,94.0,47.0,D,28.0,84.0,112.0,56.0,C,0.0,0.0,0.0,0.0,,103.0,52.0,C,N24,YS-N24/44-4400068/2015,46,021847,30/07/2016,249/021847,30/07/2016,,,
YS-N24/46-3200174/2015,35,50.0,22.0,36.0,108.0,54.0,C,30.0,76.0,106.0,53.0,C,0.0,0.0,0.0,0.0,,107.0,54.0,C,N24,YS-N24/32-3200174/2012,46,021840,17/11/2016,242/021840,17/11/2016,,,
YS-N24/46-3500333/2015,45,66.0,14.0,36.0,116.0,58.0,C,60.0,91.0,151.0,76.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,INC,N24,YS-N24/44-3500333/2015,46,,,,,,,
YS-N24/46-4400397/2015,33,70.0,20.0,48.0,138.0,69.0,B,30.0,88.0,118.0,59.0,C,0.0,0.0,0.0,0.0,,128.0,64.0,B,N24,YS-N24/44-4400397/2015,46,021771,23/08/2016,162/021771,23/08/2016,,,
YS-N24/46-4400405/2015,35,74.0,34.0,45.0,153.0,77.0,B+,44.0,80.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,139.0,70.0,B+,N24,YS-N24/44-4400405/2015,46,021854,,256/021854,,,,
YS-N24/46-4400184/2015,35,68.0,17.0,45.0,130.0,65.0,B,30.0,80.0,110.0,55.0,C,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,YS-N24/44-4400184/2015,46,021825,24/12/2016,227/021825,24/12/2016,,,
YS-N24/46-4400024/2015,33,94.0,43.0,46.0,183.0,92.0,A+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400024/2015,46,,,,,,,
YS-N24/46-4400049/2015,33,72.0,25.0,44.0,141.0,71.0,B+,40.0,90.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,136.0,68.0,B,N24,YS-N24/44-4400049/2015,46,021777,24/11/2016,168/021777,08/07/2016,,,
YS-N24/46-4400070/2015,33,84.0,26.0,42.0,152.0,76.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400070/2015,46,,,,,,,
YS-N24/46-4400474/2015,35,60.0,24.0,36.0,120.0,60.0,B,36.0,84.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,YS-N24/44-4400474/2015,46,021857,31/01/2017,259/021857,31/01/2017,,,
YS-N24/46-4400125/2015,33,78.0,25.0,46.0,149.0,75.0,B+,54.0,92.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,,148.0,74.0,B+,N24,YS-N24/44-4400125/2015,46,,,15,28/06/2016,,,
YS-N24/46-4400358/2015,33,66.0,22.0,44.0,132.0,66.0,B,68.0,92.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/44-4400358/2015,46,,,16,16/07/2016,,,
YS-N24/46-4400308/2015,33,78.0,31.0,46.0,155.0,78.0,B+,66.0,92.0,158.0,79.0,B+,0.0,0.0,0.0,0.0,,157.0,79.0,B+,N24,YS-N24/44-4400308/2015,46,,,6,30/06/2016,,,
YS-N24/46-4300240/2015,35,74.0,17.0,36.0,127.0,64.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/43-4300240/2015,46,,,,,,,
YS-N24/46-4400207/2015,35,84.0,7.0,35.0,126.0,63.0,B,52.0,85.0,137.0,69.0,B,0.0,0.0,0.0,0.0,,132.0,66.0,B,N24,YS-N24/44-4400207/2015,46,021805,07/11/2016,207/021805,28/06/2016,,,
YS-N24/46-4400239/2015,35,74.0,28.0,46.0,148.0,74.0,B+,46.0,75.0,121.0,61.0,B,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,YS-N24/44-4400239/2015,46,021833,08/11/2016,235/021833,24/06/2016,,,
YS-N24/46-4400260/2015,35,58.0,17.0,46.0,121.0,61.0,B,42.0,80.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,122.0,61.0,B,N24,YS-N24/44-4400260/2015,46,021795,27/03/2017,197/021795,27/03/2017,,,
YS-N24/46-4400236/2015,35,62.0,21.0,48.0,131.0,66.0,B,32.0,84.0,116.0,58.0,C,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/44-4400236/2015,46,,,62,27/03/2017,,,
YS-N24/46-4400208/2015,35,68.0,24.0,44.0,136.0,68.0,B,60.0,90.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/44-4400208/2015,46,021884,07/11/2016,286/021884,24/06/2016,,,
YS-N24/46-4400274/2015,33,68.0,27.0,41.0,136.0,68.0,B,60.0,94.0,154.0,77.0,B+,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/44-4400274/2015,46,021772,,163/021772,,,,
YS-N24/46-4600001/2015,25,72.0,18.0,44.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,,46,021740,,120/021740,14/06/2016,PROMITA,,
YS-N24/46-4400414/2015,35,72.0,26.0,48.0,146.0,73.0,B+,50.0,92.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,,144.0,72.0,B+,N24,YS-N24/44-4400414/2015,46,,,36,09/06/2016,,,
YS-N24/46-4400019/2015,35,68.0,26.0,42.0,136.0,68.0,B,42.0,76.0,118.0,59.0,C,0.0,0.0,0.0,0.0,,127.0,64.0,B,N24,YS-N24/44-4400019/2015,46,021785,21/11/2016,187/021785,09/07/2016,,,
YS-N24/46-4200042/2015,45,100.0,49.0,44.0,193.0,97.0,A+,94.0,87.0,181.0,91.0,A+,96.0,95.0,191.0,96.0,A+,284.0,95.0,A+,N24,YS-N24/44-4200042/2015,46,021682,20/09/2016,30/021682,15/06/2016,,,
YS-N24/46-4400344/2015,35,72.0,24.0,44.0,140.0,70.0,B+,50.0,76.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,133.0,67.0,B,N24,YS-N24/44-4400344/2015,46,021880,17/11/2016,282/021880,20/06/2016,,,
YS-N24/46-4400312/2015,35,78.0,21.0,44.0,143.0,72.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400312/2015,46,,,,,,,
YS-N24/46-4400294/2015,35,84.0,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400294/2015,46,,,,,,,
YS-N24/46-4200011/2015,45,72.0,28.0,44.0,144.0,72.0,B+,54.0,84.0,138.0,69.0,B,42.0,76.0,118.0,59.0,C,200.0,67.0,B,N24,YS-N24/44-4200011/2015,46,021680,04/08/2016,28/021680,04/08/2016,,,
YS-N24/46-4200079/2015,45,74.0,31.0,42.0,147.0,74.0,B+,56.0,77.0,133.0,67.0,B,34.0,76.0,110.0,55.0,C,196.0,66.0,B,N24,YS-N24/44-4200079/2015,46,021671,24/09/2016,19/021671,15/06/2016,,,
YS-N24/46-4400373/2015,35,70.0,32.0,44.0,146.0,73.0,B+,50.0,80.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,138.0,69.0,B,N24,YS-N24/44-4400373/2015,46,021790,27/12/2016,192/021790,27/12/2016,,,
YS-N24/46-4400014/2015,32,76.0,19.0,48.0,143.0,72.0,B+,58.0,84.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/44-4400014/2015,46,021756,18/11/2016,143/021756,18/11/2016,,,
YS-N24/46-4400030/2015,37,20.0,32.0,48.0,100.0,50.0,C,50.0,70.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,110.0,55.0,C,N24,YS-N24/44-4400030/2015,46,021745,,125/021745,16/06/2016,,,
YS-N24/46-4400468/2015,35,74.0,19.0,42.0,135.0,68.0,B,30.0,86.0,116.0,58.0,C,0.0,0.0,0.0,0.0,,126.0,63.0,B,N24,YS-N24/44-4400468/2015,46,021818,29/08/2016,220/021818,15/06/2016,,,
YS-N24/46-4400449/2015,35,76.0,19.0,44.0,139.0,70.0,B+,40.0,79.0,119.0,60.0,B,0.0,0.0,0.0,0.0,,130.0,65.0,B,N24,YS-N24/44-4400449/2015,46,021804,03/10/2016,206/021804,06/06/2016,,,
YS-N24/46-4400466/2015,35,76.0,22.0,47.0,145.0,73.0,B+,48.0,85.0,133.0,67.0,B,0.0,0.0,0.0,0.0,,140.0,70.0,B+,N24,YS-N24/44-4400466/2015,46,021837,27/03/2019,239/021837,27/03/2019,,,
YS-N24/46-4400470/2015,35,78.0,29.0,46.0,153.0,77.0,B+,60.0,87.0,147.0,74.0,B+,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/44-4400470/2015,46,021835,24/10/2016,237/021835,23/07/2016,,,
YS-N24/46-4400469/2015,35,70.0,31.0,47.0,148.0,74.0,B+,48.0,86.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,141.0,71.0,B+,N24,YS-N24/44-4400469/2015,46,021823,24/10/2016,225/021823,23/07/2016,,,
YS-N24/46-4400078/2015,35,66.0,22.0,34.0,122.0,61.0,B,56.0,80.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/44-4400078/2015,46,021802,02/12/2016,204/021802,02/12/2016,,,
YS-N24/46-4400077/2015,35,88.0,34.0,38.0,160.0,80.0,A,54.0,79.0,133.0,67.0,B,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/44-4400077/2015,46,021868,10/08/2016,270/021868,10/08/2016,,,
YS-N24/46-4400472/2015,35,78.0,18.0,44.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400472/2015,46,,,,,,,
YS-N24/46-4400395/2015,35,96.0,42.0,46.0,184.0,92.0,A+,74.0,78.0,152.0,76.0,B+,0.0,0.0,0.0,0.0,,168.0,84.0,A,N24,YS-N24/44-4400395/2015,46,021887,02/08/2016,289/021887,02/08/2016,,,
YS-N24/46-4400055/2015,35,68.0,21.0,38.0,127.0,64.0,B,38.0,90.0,128.0,64.0,B,0.0,0.0,0.0,0.0,,128.0,64.0,B,N24,YS-N24/44-4400055/2015,46,021799,17/01/2017,201/021799,08/07/2016,,,
YS-N24/46-4400027/2015,35,74.0,29.0,32.0,135.0,68.0,B,60.0,84.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,140.0,70.0,B+,N24,YS-N24/44-4400027/2015,46,021856,,258/021856,,,,
YS-N24/46-4400005/2015,35,66.0,18.0,38.0,122.0,61.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400005/2015,46,,,,,,,
YS-N24/46-4400386/2015,35,88.0,30.0,44.0,162.0,81.0,A,82.0,95.0,177.0,89.0,A,0.0,0.0,0.0,0.0,,170.0,85.0,A,N24,YS-N24/44-4400386/2015,46,,,45,16/06/2016,,,
YS-N24/46-4400390/2015,35,76.0,20.0,40.0,136.0,68.0,B,34.0,76.0,110.0,55.0,C,0.0,0.0,0.0,0.0,,123.0,62.0,B,N24,YS-N24/44-4400390/2015,46,021841,,243/021841,,,,
YS-N24/46-4400355/2015,32,72.0,20.0,48.0,140.0,70.0,B+,46.0,76.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,131.0,66.0,B,N24,YS-N24/44-4400355/2015,46,021759,26/08/2016,146/021759,26/08/2016,,,
YS-N24/46-4400116/2015,32,82.0,31.0,48.0,161.0,81.0,A,50.0,86.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/44-4400116/2015,46,021762,14/12/2016,149/021762,14/12/2016,,,
YS-N24/46-4400262/2015,35,66.0,30.0,40.0,136.0,68.0,B,44.0,88.0,132.0,66.0,B,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,YS-N24/44-4400262/2015,46,021780,06/10/2016,182/021780,06/10/2016,,,
YS-N24/46-4400264/2015,35,86.0,25.0,36.0,147.0,74.0,B+,48.0,90.0,138.0,69.0,B,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/44-4400264/2015,46,021827,08/08/2016,229/021827,14/06/2016,,,
YS-N24/46-4400263/2015,35,70.0,23.0,46.0,139.0,70.0,B+,56.0,89.0,145.0,73.0,B+,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/44-4400263/2015,46,021784,02/09/2016,186/021784,02/09/2016,,,
YS-N24/46-4400345/2015,35,86.0,13.0,42.0,141.0,71.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/44-4400345/2015,46,,,,,,,
