reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/35-3300114/2013,35,96.0,35.0,48.0,179.0,90.0,A+,76.0,72.0,148.0,74.0,B+,0.0,0.0,0.0,0.0,,164.0,82.0,A,N24,YS-N24/33-3300114/2012,35,018014,18/01/2014,446/018014,30/08/2013,PROMITA,,
YS-N24/35-3300075/2013,35,58.0,17.0,44.0,119.0,60.0,B,38.0,74.0,112.0,56.0,C,0.0,0.0,0.0,0.0,,116.0,58.0,C,N24,YS-N24/33-3300075/2012,35,018024,04/05/2015,456/018024,30/08/2013,PROMITA,,
YS-N24/35-3300108/2013,35,70.0,26.0,44.0,140.0,70.0,B+,70.0,83.0,153.0,77.0,B+,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/33-3300108/2012,35,018052,,484/018052,21/09/2013,PROMITA,,
YS-N24/35-3300107/2013,35,62.0,21.0,44.0,127.0,64.0,B,54.0,88.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,YS-N24/33-3300107/2012,35,018065,02/12/2014,497/018065,19/09/2013,PROMITA,,
YS-N24/35-3300136/2013,35,98.0,45.0,38.0,181.0,91.0,A+,84.0,90.0,174.0,87.0,A,0.0,0.0,0.0,0.0,,178.0,89.0,A,N24,YS-N24/33-3300136/2012,35,,,49,27/08/2013,PROMITA,,
YS-N24/35-3300105/2013,35,76.0,26.0,32.0,134.0,67.0,B,66.0,80.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,,140.0,70.0,B+,N24,YS-N24/33-3300105/2012,35,018088,,520/018088,06/09/2013,PROMITA,,
YS-N24/35-3300149/2013,35,96.0,34.0,30.0,160.0,80.0,A,92.0,93.0,185.0,93.0,A+,0.0,0.0,0.0,0.0,,173.0,87.0,A,N24,YS-N24/33-3300149/2012,35,018023,23/05/2014,455/018023,23/05/2014,PROMITA,,
YS-N24/35-3300162/2013,35,88.0,29.0,46.0,163.0,82.0,A,44.0,74.0,118.0,59.0,C,0.0,0.0,0.0,0.0,,141.0,71.0,B+,N24,YS-N24/33-3300162/2012,35,,,42,26/08/2013,PROMITA,,
YS-N24/35-3300011/2013,35,98.0,47.0,48.0,193.0,97.0,A+,84.0,85.0,169.0,85.0,A,0.0,0.0,0.0,0.0,,182.0,91.0,A+,N24,YS-N24/33-3300011/2012,35,,,48,30/08/2013,PROMITA,,
YS-N24/35-3300065/2013,35,96.0,30.0,40.0,166.0,83.0,A,84.0,65.0,149.0,75.0,B+,0.0,0.0,0.0,0.0,,158.0,79.0,B+,N24,YS-N24/33-3300065/2012,35,,,59,11/09/2013,PROMITA,,
YS-N24/35-3300082/2013,35,58.0,25.0,40.0,123.0,62.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/33-3300082/2012,35,,,,,,,
YS-N24/35-3300055/2013,35,72.0,37.0,43.0,152.0,76.0,B+,74.0,80.0,154.0,77.0,B+,0.0,0.0,0.0,0.0,,153.0,77.0,B+,N24,YS-N24/33-3300055/2012,35,018103,,535/018103,20/09/2013,PROMITA,,
YS-N24/35-3300056/2013,35,92.0,45.0,46.0,183.0,92.0,A+,92.0,72.0,164.0,82.0,A,0.0,0.0,0.0,0.0,,174.0,87.0,A,N24,YS-N24/33-3300056/2012,35,018058,,490/018058,06/11/2013,PROMITA,,
YS-N24/35-3300037/2013,35,52.0,23.0,32.0,107.0,54.0,C,48.0,79.0,127.0,64.0,B,0.0,0.0,0.0,0.0,,118.0,59.0,C,N24,YS-N24/33-3300037/2012,35,018087,27/01/2014,519/018087,27/01/2014,PROMITA,,
YS-N24/35-3300175/2013,35,78.0,24.0,38.0,140.0,70.0,B+,30.0,79.0,109.0,55.0,C,0.0,0.0,0.0,0.0,,125.0,63.0,B,N24,YS-N24/33-3300175/2012,35,018081,,513/018081,,PROMITA,,
YS-N24/35-3300112/2013,35,92.0,34.0,34.0,160.0,80.0,A,94.0,96.0,190.0,95.0,A+,0.0,0.0,0.0,0.0,,175.0,88.0,A,N24,YS-N24/33-3300112/2012,35,,,51,31/08/2013,PROMITA,,
YS-N24/35-3300064/2013,35,92.0,30.0,38.0,160.0,80.0,A,60.0,73.0,133.0,67.0,B,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/33-3300064/2012,35,,,60,10/09/2013,PROMITA,,
YS-N24/35-3300210/2013,35,96.0,44.0,44.0,184.0,92.0,A+,96.0,92.0,188.0,94.0,A+,0.0,0.0,0.0,0.0,,186.0,93.0,A+,N24,YS-N24/33-3300210/2012,35,,,62,14/09/2013,PROMITA,,
YS-N24/35-3300095/2013,33,84.0,35.0,46.0,165.0,83.0,A,54.0,70.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/33-3300095/2012,35,017988,20/01/2014,405/017988,29/10/2013,PROMITA,,
YS-N24/35-3300090/2013,35,94.0,40.0,46.0,180.0,90.0,A+,86.0,74.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,170.0,85.0,A,N24,YS-N24/33-3300090/2012,35,018093,15/01/2014,525/018093,07/09/2013,PROMITA,,
YS-N24/35-3300034/2013,35,96.0,44.0,48.0,188.0,94.0,A+,78.0,90.0,168.0,84.0,A,0.0,0.0,0.0,0.0,,178.0,89.0,A,N24,YS-N24/33-3300034/2012,35,018101,03/01/2014,533/018101,07/09/2013,PROMITA,,
YS-N24/35-3300091/2013,35,98.0,47.0,48.0,193.0,97.0,A+,94.0,88.0,182.0,91.0,A+,0.0,0.0,0.0,0.0,,188.0,94.0,A+,N24,YS-N24/33-3300091/2012,35,018026,10/02/2014,458/018026,10/09/2013,PROMITA,,
YS-N24/35-3300092/2013,35,78.0,36.0,46.0,160.0,80.0,A,72.0,72.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,152.0,76.0,B+,N24,YS-N24/33-3300092/2012,35,018051,15/01/2014,483/018051,13/09/2013,PROMITA,,
YS-N24/35-3300122/2013,35,40.0,24.0,40.0,104.0,52.0,C,30.0,74.0,104.0,52.0,C,0.0,0.0,0.0,0.0,,104.0,52.0,C,N24,YS-N24/33-3300122/2012,35,018104,13/01/2014,536/018104,10/09/2013,PROMITA,,
YS-N24/35-3300305/2013,35,84.0,39.0,44.0,167.0,84.0,A,82.0,68.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,159.0,80.0,A,N24,YS-N24/33-3300305/2012,35,018027,,459/018027,,PROMITA,,
YS-N24/35-3300160/2013,35,52.0,20.0,40.0,112.0,56.0,C,28.0,76.0,104.0,52.0,C,0.0,0.0,0.0,0.0,,108.0,54.0,C,N24,YS-N24/33-3300160/2012,35,018096,03/03/2014,528/018096,13/09/2013,PROMITA,,
YS-N24/35-3300288/2013,35,66.0,24.0,36.0,126.0,63.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/33-3300288/2012,35,,,,,,,
YS-N24/35-3300176/2013,35,84.0,33.0,36.0,153.0,77.0,B+,68.0,81.0,149.0,75.0,B+,0.0,0.0,0.0,0.0,,152.0,76.0,B+,N24,YS-N24/33-3300176/2012,35,018004,17/07/2014,436/018004,02/09/2013,PROMITA,,
YS-N24/35-3300171/2013,35,94.0,22.0,32.0,148.0,74.0,B+,42.0,77.0,119.0,60.0,B,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,YS-N24/33-3300171/2012,35,018009,23/12/2013,441/018009,23/12/2013,PROMITA,,
YS-N24/35-3300010/2013,35,98.0,46.0,48.0,192.0,96.0,A+,96.0,82.0,178.0,89.0,A,0.0,0.0,0.0,0.0,,185.0,93.0,A+,N24,YS-N24/33-3300010/2012,35,018050,23/11/2013,482/018050,23/11/2013,PROMITA,,
YS-N24/35-3300325/2013,35,66.0,27.0,47.0,140.0,70.0,B+,42.0,74.0,116.0,58.0,C,0.0,0.0,0.0,0.0,,128.0,64.0,B,N24,YS-N24/33-3300325/2012,35,018071,,503/018071,30/08/2013,PROMITA,,
YS-N24/35-3300312/2013,35,74.0,30.0,30.0,134.0,67.0,B,58.0,72.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,132.0,66.0,B,N24,YS-N24/33-3300312/2012,35,018069,16/04/2015,501/018069,16/04/2015,PROMITA,,
YS-N24/35-3300311/2013,35,84.0,27.0,40.0,151.0,76.0,B+,58.0,70.0,128.0,64.0,B,0.0,0.0,0.0,0.0,,140.0,70.0,B+,N24,YS-N24/33-3300311/2012,35,018013,10/02/2014,445/018013,10/02/2014,PROMITA,,
YS-N24/35-3300332/2013,35,70.0,24.0,34.0,128.0,64.0,B,40.0,77.0,117.0,59.0,C,0.0,0.0,0.0,0.0,,123.0,62.0,B,N24,YS-N24/33-3300332/2012,35,018078,19/02/2014,510/018078,07/10/2013,PROMITA,,
YS-N24/35-3300115/2013,35,64.0,20.0,30.0,114.0,57.0,C,36.0,72.0,108.0,54.0,C,0.0,0.0,0.0,0.0,,111.0,56.0,C,N24,YS-N24/33-3300115/2012,35,018077,,509/018077,,PROMITA,,
YS-N24/35-3300116/2013,35,76.0,16.0,32.0,124.0,62.0,B,52.0,80.0,132.0,66.0,B,0.0,0.0,0.0,0.0,,128.0,64.0,B,N24,YS-N24/33-3300116/2012,35,,,57,26/08/2013,PROMITA,,
YS-N24/35-3300290/2013,35,48.0,25.0,27.0,100.0,50.0,C,38.0,78.0,116.0,58.0,C,0.0,0.0,0.0,0.0,,108.0,54.0,C,N24,YS-N24/33-3300290/2012,35,018072,25/11/2013,504/018072,25/11/2013,PROMITA,,
YS-N24/35-3300291/2013,37,20.0,63.0,70.0,153.0,77.0,B+,26.0,70.0,96.0,48.0,D,0.0,0.0,0.0,0.0,,125.0,63.0,B,N24,YS-N24/33-3300291/2012,35,017967,25/11/2013,357/017967,25/11/2013,PROMITA,,
YS-N24/35-3300287/2013,35,68.0,17.0,43.0,128.0,64.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/33-3300287/2012,35,,,,,,,
YS-N24/35-3100317/2013,45,78.0,25.0,37.0,140.0,70.0,B+,22.0,74.0,96.0,48.0,D,24.0,70.0,94.0,47.0,D,165.0,55.0,C,N24,YS-N24/33-3100317/2012,35,017652,26/11/2013,19/017652,26/11/2013,PROMITA,,
YS-N24/35-3100315/2013,45,68.0,24.0,38.0,130.0,65.0,B,28.0,76.0,104.0,52.0,C,26.0,68.0,94.0,47.0,D,164.0,55.0,C,N24,YS-N24/33-3100315/2012,35,017656,10/01/2014,23/017656,05/09/2013,PROMITA,,
YS-N24/35-3100273/2013,45,60.0,28.0,34.0,122.0,61.0,B,28.0,79.0,107.0,54.0,C,0.0,0.0,0.0,0.0,INC,0.0,0.0,INC,N24,YS-N24/33-3100273/2012,35,,,,,,,
YS-N24/35-3100266/2013,45,78.0,19.0,46.0,143.0,72.0,B+,32.0,70.0,102.0,51.0,C,28.0,86.0,114.0,57.0,C,180.0,60.0,B,N24,YS-N24/33-3100266/2012,35,017660,14/12/2013,27/017660,24/08/2013,PROMITA,,
YS-N24/35-3300307/2013,33,68.0,32.0,49.0,149.0,75.0,B+,44.0,86.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,140.0,70.0,B+,N24,YS-N24/33-3300307/2012,35,017998,,415/017998,14/09/2013,PROMITA,,
YS-N24/35-3300081/2013,35,76.0,28.0,40.0,144.0,72.0,B+,44.0,76.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,132.0,66.0,B,N24,YS-N24/33-3300081/2012,35,018099,11/03/2014,531/018099,28/09/2013,PROMITA,,
YS-N24/35-3300080/2013,35,92.0,24.0,44.0,160.0,80.0,A,48.0,71.0,119.0,60.0,B,0.0,0.0,0.0,0.0,,140.0,70.0,B+,N24,YS-N24/33-3300080/2012,35,018008,01/03/2014,440/018008,28/09/2013,PROMITA,,
YS-N24/35-3300190/2013,35,68.0,27.0,45.0,140.0,70.0,B+,42.0,70.0,112.0,56.0,C,0.0,0.0,0.0,0.0,,126.0,63.0,B,N24,YS-N24/33-3300190/2012,35,018021,19/11/2013,453/018021,19/11/2013,PROMITA,,
YS-N24/35-3300223/2013,35,92.0,40.0,34.0,166.0,83.0,A,74.0,86.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,163.0,82.0,A,N24,YS-N24/33-3300223/2012,35,018031,02/04/2014,463/018031,21/09/2013,PROMITA,,
YS-N24/35-3300222/2013,35,72.0,27.0,30.0,129.0,65.0,B,46.0,80.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,128.0,64.0,B,N24,YS-N24/33-3300222/2012,35,018025,12/03/2014,457/018025,21/09/2013,PROMITA,,
YS-N24/35-3300221/2013,35,86.0,29.0,50.0,165.0,83.0,A,78.0,83.0,161.0,81.0,A,0.0,0.0,0.0,0.0,,164.0,82.0,A,N24,YS-N24/33-3300221/2012,35,018006,02/04/2014,438/018006,21/09/2013,sharbani,,
YS-N24/35-3300249/2013,35,78.0,29.0,40.0,147.0,74.0,B+,44.0,85.0,129.0,65.0,B,0.0,0.0,0.0,0.0,,139.0,70.0,B+,N24,YS-N24/33-3300249/2012,35,018022,17/01/2014,454/018022,14/09/2013,PROMITA,,
YS-N24/35-3300250/2013,35,96.0,41.0,48.0,185.0,93.0,A+,72.0,84.0,156.0,78.0,B+,0.0,0.0,0.0,0.0,,171.0,86.0,A,N24,YS-N24/33-3300250/2012,35,018075,17/01/2014,507/018075,17/01/2014,PROMITA,,
YS-N24/35-3300280/2013,35,88.0,35.0,37.0,160.0,80.0,A,62.0,80.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/33-3300280/2012,35,018041,25/02/2014,473/018041,25/02/2014,PROMITA,,
YS-N24/35-3300267/2013,35,58.0,19.0,38.0,115.0,58.0,C,28.0,74.0,102.0,51.0,C,0.0,0.0,0.0,0.0,,109.0,55.0,C,N24,YS-N24/33-3300267/2012,35,,,50,15/10/2015,PROMITA,,
YS-N24/35-3300266/2013,35,82.0,17.0,41.0,140.0,70.0,B+,22.0,70.0,92.0,46.0,D,0.0,0.0,0.0,0.0,,116.0,58.0,C,N24,YS-N24/33-3300266/2012,35,018073,04/01/2014,505/018073,04/01/2014,PROMITA,,
YS-N24/35-3300067/2013,35,60.0,24.0,24.0,108.0,54.0,C,42.0,78.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,114.0,57.0,C,N24,YS-N24/33-3300067/2012,35,018034,07/01/2014,466/018034,06/09/2013,PROMITA,,
YS-N24/35-3300052/2013,35,72.0,34.0,44.0,150.0,75.0,B+,58.0,80.0,138.0,69.0,B,0.0,0.0,0.0,0.0,,144.0,72.0,B+,N24,YS-N24/33-3300052/2012,35,018064,07/01/2014,496/018064,06/09/2013,PROMITA,,
YS-N24/35-3300109/2013,35,96.0,33.0,48.0,177.0,89.0,A,36.0,70.0,106.0,53.0,C,0.0,0.0,0.0,0.0,,142.0,71.0,B+,N24,YS-N24/33-3300109/2012,35,018016,,448/018016,,PROMITA,,
YS-N24/35-3300179/2013,35,90.0,24.0,46.0,160.0,80.0,A,52.0,79.0,131.0,66.0,B,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/33-3300179/2012,35,,,61,,PROMITA,,
YS-N24/35-3300178/2013,35,90.0,27.0,44.0,161.0,81.0,A,54.0,75.0,129.0,65.0,B,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/33-3300178/2012,35,,,54,28/08/2013,PROMITA,,
YS-N24/35-3300177/2013,35,90.0,26.0,44.0,160.0,80.0,A,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/33-3300177/2012,35,,,,,,,
YS-N24/35-3300193/2013,35,50.0,17.0,44.0,111.0,56.0,C,26.0,80.0,106.0,53.0,C,0.0,0.0,0.0,0.0,,109.0,55.0,C,N24,YS-N24/33-3300193/2012,35,,,52,26/08/2013,PROMITA,,
YS-N24/35-3300300/2013,35,68.0,13.0,38.0,119.0,60.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/33-3300300/2012,35,,,,,,,
YS-N24/35-3300234/2013,35,96.0,24.0,46.0,166.0,83.0,A,48.0,70.0,118.0,59.0,C,0.0,0.0,0.0,0.0,,142.0,71.0,B+,N24,YS-N24/33-3300234/2012,35,,,55,26/08/2013,PROMITA,,
YS-N24/35-3300334/2013,35,70.0,17.0,41.0,128.0,64.0,B,56.0,70.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,127.0,64.0,B,N24,YS-N24/33-3300334/2012,35,018060,01/02/2014,492/018060,26/09/2013,PROMITA,,
YS-N24/35-3300350/2013,35,74.0,18.0,31.0,123.0,62.0,B,54.0,80.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/33-3300350/2012,35,,,53,01/10/2013,PROMITA,,
YS-N24/35-3300156/2013,35,52.0,21.0,43.0,116.0,58.0,C,36.0,79.0,115.0,58.0,C,0.0,0.0,0.0,0.0,,116.0,58.0,C,N24,YS-N24/33-3300156/2012,35,018040,,472/018040,03/09/2013,PROMITA,,
YS-N24/35-3300084/2013,35,80.0,13.0,34.0,127.0,64.0,B,44.0,80.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,126.0,63.0,B,N24,YS-N24/33-3300084/2012,35,018091,20/03/2014,523/018091,03/10/2013,PROMITA,,
YS-N24/35-3300174/2013,35,92.0,36.0,38.0,166.0,83.0,A,80.0,89.0,169.0,85.0,A,0.0,0.0,0.0,0.0,,168.0,84.0,A,N24,YS-N24/33-3300174/2012,35,018098,31/01/2014,530/018098,07/10/2013,PROMITA,,
YS-N24/35-3100102/2013,45,80.0,35.0,45.0,160.0,80.0,A,78.0,94.0,172.0,86.0,A,66.0,90.0,156.0,78.0,B+,244.0,82.0,A,N24,YS-N24/33-3100102/2012,35,017646,25/02/2014,13/017646,11/09/2013,PROMITA,,
YS-N24/35-3300272/2013,35,42.0,20.0,38.0,100.0,50.0,C,34.0,72.0,106.0,53.0,C,0.0,0.0,0.0,0.0,,103.0,52.0,C,N24,YS-N24/33-3300272/2012,35,018005,,437/018005,09/11/2013,PROMITA,,
YS-N24/35-3300271/2013,35,44.0,20.0,43.0,107.0,54.0,C,36.0,74.0,110.0,55.0,C,0.0,0.0,0.0,0.0,,109.0,55.0,C,N24,YS-N24/33-3300271/2012,35,018090,,522/018090,,PROMITA,,
YS-N24/35-3300270/2013,35,98.0,27.0,41.0,166.0,83.0,A,58.0,78.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/33-3300270/2012,35,018089,,521/018089,09/11/2013,PROMITA,,
YS-N24/35-3300038/2013,35,86.0,32.0,46.0,164.0,82.0,A,78.0,94.0,172.0,86.0,A,0.0,0.0,0.0,0.0,,168.0,84.0,A,N24,YS-N24/33-3300038/2012,35,018048,25/11/2013,480/018048,28/08/2013,PROMITA,,
YS-N24/35-3300040/2013,35,96.0,47.0,50.0,193.0,97.0,A+,84.0,94.0,178.0,89.0,A,0.0,0.0,0.0,0.0,,186.0,93.0,A+,N24,YS-N24/33-3300040/2012,35,018012,23/11/2013,444/018012,26/08/2013,PROMITA,,
YS-N24/35-3300216/2013,35,60.0,26.0,43.0,129.0,65.0,B,64.0,74.0,138.0,69.0,B,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,YS-N24/33-3300216/2012,35,018100,24/01/2014,532/018100,24/01/2014,PROMITA,,
YS-N24/35-3300217/2013,35,62.0,27.0,43.0,132.0,66.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/33-3300217/2012,35,,,,,,,
YS-N24/35-3300298/2013,32,88.0,39.0,38.0,165.0,83.0,A,58.0,77.0,135.0,68.0,B,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/33-3300298/2012,35,017977,28/01/2014,379/017977,28/01/2014,PROMITA,,
YS-N24/35-2800325/2013,45,62.0,24.0,34.0,120.0,60.0,B,44.0,72.0,116.0,58.0,C,52.0,82.0,134.0,67.0,B,185.0,62.0,B,N24,YS-N24/33-2800325/2012,35,017642,09/01/2014,9/017642,09/01/2014,PROMITA,,
YS-N24/35-3100326/2013,45,74.0,21.0,28.0,123.0,62.0,B,38.0,74.0,112.0,56.0,C,36.0,78.0,114.0,57.0,C,175.0,59.0,C,N24,YS-N24/33-3100326/2012,35,017655,09/12/2013,22/017655,05/10/2013,PROMITA,,
YS-N24/35-3300141/2013,33,98.0,49.0,50.0,197.0,99.0,A+,90.0,74.0,164.0,82.0,A,0.0,0.0,0.0,0.0,,181.0,91.0,A+,N24,YS-N24/33-3300141/2012,35,017987,,404/017987,27/09/2013,PROMITA,,
YS-N24/35-3300153/2013,33,94.0,31.0,49.0,174.0,87.0,A,94.0,70.0,164.0,82.0,A,0.0,0.0,0.0,0.0,,169.0,85.0,A,N24,YS-N24/33-3300153/2012,35,017994,08/02/2014,411/017994,03/09/2013,PROMITA,,
YS-N24/35-3300281/2013,35,58.0,33.0,30.0,121.0,61.0,B,36.0,80.0,116.0,58.0,C,0.0,0.0,0.0,0.0,,119.0,60.0,B,N24,YS-N24/33-3300281/2012,35,018068,21/02/2014,500/018068,24/10/2013,PROMITA,,
YS-N24/35-3300224/2013,35,84.0,32.0,38.0,154.0,77.0,B+,60.0,70.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,142.0,71.0,B+,N24,YS-N24/33-3300224/2012,35,018020,12/03/2014,452/018020,25/09/2013,PROMITA,,
YS-N24/35-3500001/2013,25,96.0,38.0,47.0,181.0,91.0,A+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,181.0,91.0,A+,N24,,35,,,602,13/06/2014,sharbani,,
YS-N24/35-3100412/2013,45,68.0,25.0,28.0,121.0,61.0,B,36.0,80.0,116.0,58.0,C,32.0,70.0,102.0,51.0,C,170.0,57.0,C,N24,YS-N24/33-3100412/2012,35,017651,,18/017651,31/08/2013,PROMITA,,
YS-N24/35-3100420/2013,45,52.0,20.0,30.0,102.0,51.0,C,28.0,80.0,108.0,54.0,C,26.0,80.0,106.0,53.0,C,158.0,53.0,C,N24,YS-N24/33-3100420/2012,35,017650,15/02/2014,17/017650,31/08/2013,PROMITA,,
YS-N24/35-3300313/2013,35,82.0,23.0,48.0,153.0,77.0,B+,80.0,90.0,170.0,85.0,A,0.0,0.0,0.0,0.0,,162.0,81.0,A,N24,YS-N24/33-3300313/2012,35,018084,22/02/2014,516/018084,09/09/2013,PROMITA,,
YS-N24/35-3300326/2013,35,78.0,23.0,41.0,142.0,71.0,B+,62.0,86.0,148.0,74.0,B+,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/33-3300326/2012,35,018102,22/02/2014,534/018102,22/02/2014,PROMITA,,
YS-N24/35-3300343/2013,35,68.0,26.0,36.0,130.0,65.0,B,58.0,83.0,141.0,71.0,B+,0.0,0.0,0.0,0.0,,136.0,68.0,B,N24,YS-N24/33-3300343/2012,35,018049,06/12/2013,481/018049,11/09/2013,PROMITA,,
YS-N24/35-3300342/2013,35,58.0,36.0,36.0,130.0,65.0,B,46.0,80.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,128.0,64.0,B,N24,YS-N24/33-3300342/2012,35,018094,06/12/2013,526/018094,11/09/2013,PROMITA,,
YS-N24/35-3300200/2013,33,82.0,28.0,48.0,158.0,79.0,B+,62.0,96.0,158.0,79.0,B+,0.0,0.0,0.0,0.0,,158.0,79.0,B+,N24,YS-N24/33-3300200/2012,35,017984,06/12/2013,401/017984,26/08/2013,PROMITA,,
YS-N24/35-3300062/2013,33,82.0,31.0,49.0,162.0,81.0,A,72.0,78.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,156.0,78.0,B+,N24,YS-N24/33-3300062/2012,35,017992,25/05/2015,409/017992,30/08/2013,PROMITA,,
YS-N24/35-3300201/2013,33,96.0,34.0,48.0,178.0,89.0,A,30.0,90.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/33-3300201/2012,35,018002,06/12/2013,419/018002,14/09/2013,PROMITA,,
YS-N24/35-3300202/2013,33,90.0,48.0,50.0,188.0,94.0,A+,78.0,98.0,176.0,88.0,A,0.0,0.0,0.0,0.0,,182.0,91.0,A+,N24,YS-N24/33-3300202/2012,35,018000,,417/018000,05/09/2013,PROMITA,,
