reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/73-7100010/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100010/2022,73,,,,,,PASS,
YS-N24/73-6900201/2023,43,,,,,,,,,,,,65.0,30.0,,,,,,A+,N24,YS-N24/71-6900201/2022,73,WB1137196465,03/05/2024,,,,PASS,
YS-N24/73-7100087/2023,35,,,,,,,0.0,27.0,,,,,,,,,,,,N24,YS-N24/71-7100087/2022,73,,,,,,ABSENT,
YS-N24/73-7100078/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100078/2022,73,,,,,,PASS,
YS-N24/73-7100081/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100081/2022,73,,,,,,PASS,
YS-N24/73-7100064/2023,35,,,,,,,57.0,29.0,,,,,,,,,,,A,N24,YS-N24/71-7100064/2022,73,WB1137178295,30/07/2024,,,,PASS,
YS-N24/73-6900070/2023,45,,,,,,,,,,,,46.0,28.0,,,,,,B+,N24,YS-N24/71-6900070/2022,73,WB1137217843,03/04/2024,,,,PASS,
YS-N24/73-6900058/2023,45,,,,,,,,,,,,51.0,29.0,,,,,,A,N24,YS-N24/71-6900058/2022,73,WB1137205555,03/04/2024,,,,PASS,
YS-N24/73-6900069/2023,45,,,,,,,,,,,,57.0,30.0,,,,,,A,N24,YS-N24/71-6900069/2022,73,WB1137198050,03/04/2024,,,,PASS,
YS-N24/73-7100114/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100114/2022,73,,,,,,PASS,
YS-N24/73-7100048/2023,35,,,,,,,61.0,30.0,,,,,,,,,,,A+,N24,YS-N24/71-7100048/2022,73,WB1137190300,15/05/2024,,,,PASS,
YS-N24/73-7100027/2023,35,,,,,,,53.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100027/2022,73,WB1137190314,14/05/2024,,,,PASS,
YS-N24/73-7100028/2023,35,,,,,,,54.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100028/2022,73,WB1137190309,,,,,PASS,
YS-N24/73-6900062/2023,45,,,,,,,,,,,,51.0,30.0,,,,,,A,N24,YS-N24/71-6900062/2022,73,WB1137218017,19/12/2024,,,,PASS,
YS-N24/73-7100072/2023,35,,,,,,,59.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100072/2022,73,WB1137178361,,,,,PASS,
YS-N24/73-7100071/2023,35,,,,,,,57.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100071/2022,73,WB1137178451,,,,,PASS,
YS-N24/73-7100086/2023,32,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100086/2022,73,,,,,,PASS,
YS-N24/73-7100085/2023,35,,,,,,,57.0,28.0,,,,,,,,,,,A,N24,YS-N24/71-7100085/2022,73,WB1137178083,,,,,PASS,
YS-N24/73-6900305/2023,43,,,,,,,,,,,,68.0,30.0,,,,,,A+,N24,YS-N24/71-6900305/2022,73,WB1137194367,,,,,PASS,
YS-N24/73-6900308/2023,43,,,,,,,,,,,,68.0,30.0,,,,,,A+,N24,YS-N24/71-6900308/2022,73,WB1137196521,25/06/2024,,,,PASS,
YS-N24/73-6900323/2023,43,,,,,,,,,,,,67.0,30.0,,,,,,A+,N24,YS-N24/71-6900323/2022,73,WB1137196425,05/08/2024,,,,PASS,
YS-N24/73-6900303/2023,43,,,,,,,,,,,,63.0,28.0,,,,,,A+,N24,YS-N24/71-6900303/2022,73,WB1137196555,20/04/2024,,,,PASS,
YS-N24/73-6900164/2023,43,,,,,,,,,,,,68.0,30.0,,,,,,A+,N24,YS-N24/71-6900164/2022,73,WB1137196385,14/05/2024,,,,PASS,
YS-N24/73-6900165/2023,43,,,,,,,,,,,,68.0,30.0,,,,,,A+,N24,YS-N24/71-6900165/2022,73,WB1137196401,14/05/2024,,,,PASS,
YS-N24/73-6900190/2023,43,,,,,,,,,,,,66.0,28.0,,,,,,A+,N24,YS-N24/71-6900190/2022,73,WB1137196592,,,,,PASS,
YS-N24/73-6900259/2023,43,,,,,,,,,,,,65.0,30.0,,,,,,A+,N24,YS-N24/71-6900259/2022,73,WB1137196494,,,,,PASS,
YS-N24/73-6900228/2023,43,,,,,,,,,,,,70.0,30.0,,,,,,A+,N24,YS-N24/71-6900228/2022,73,WB1137194431,03/05/2024,,,,PASS,
YS-N24/73-6900002/2023,43,,,,,,,,,,,,63.0,28.0,,,,,,A+,N24,YS-N24/71-6900002/2022,73,WB1137194402,06/12/2024,,,,PASS,
YS-N24/73-6900213/2023,43,,,,,,,,,,,,67.0,29.0,,,,,,A+,N24,YS-N24/71-6900213/2022,73,WB1137196530,30/04/2024,,,,PASS,
YS-N24/73-6900275/2023,45,,,,,,,,,,,,57.0,30.0,,,,,,A,N24,YS-N24/71-6900275/2022,73,WB1137198039,10/04/2024,,,,PASS,
YS-N24/73-6900025/2023,45,,,,,,,,,,,,55.0,28.0,,,,,,A,N24,YS-N24/71-6900025/2022,73,WB1137197953,04/04/2024,,,,PASS,
YS-N24/73-7100101/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100101/2022,73,,,,,,PASS,
YS-N24/73-6900238/2023,43,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-6900238/2022,73,,,,,,PASS,
YS-N24/73-7100079/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100079/2022,73,,,,,,PASS,
YS-N24/73-7100090/2023,35,,,,,,,48.0,28.0,,,,,,,,,,,B+,N24,YS-N24/71-7100090/2022,73,WB1137178060,12/09/2024,,,,PASS,
YS-N24/73-7100018/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100018/2022,73,,,,,,PASS,
YS-N24/73-7100049/2023,35,,,,,,,43.0,29.0,,,,,,,,,,,B+,N24,YS-N24/71-7100049/2022,73,WB1137190322,25/06/2024,,,,PASS,
YS-N24/73-7100062/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100062/2022,73,,,,,,PASS,
YS-N24/73-7100047/2023,35,,,,,,,65.0,30.0,,,,,,,,,,,A+,N24,YS-N24/71-7100047/2022,73,WB1137190285,15/05/2024,,,,PASS,
YS-N24/73-7100083/2023,35,,,,,,,53.0,29.0,,,,,,,,,,,A,N24,YS-N24/71-7100083/2022,73,WB1137190356,22/05/2024,,,,PASS,
YS-N24/73-6000250/2023,45,,,,,,,,,,,,59.0,30.0,,,,,,A,N24,YS-N24/71-6000250/2022,73,WB1137206373,03/04/2024,,,,PASS,
YS-N24/73-6900269/2023,43,,,,,,,,,,,,62.0,30.0,,,,,,A+,N24,YS-N24/71-6900269/2022,73,WB1137196413,20/04/2024,,,,PASS,
YS-N24/73-7100009/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100009/2022,73,,,,,,PASS,
YS-N24/73-6900297/2023,45,,,,,,,,,,,,41.0,28.0,,,,,,B,N24,YS-N24/71-6900297/2022,73,WB1137278728,24/06/2024,,,,PASS,
YS-N24/73-6900161/2023,45,,,,,,,,,,,,49.0,30.0,,,,,,B+,N24,YS-N24/71-6900161/2022,73,WB1137217817,09/04/2024,,,,PASS,
YS-N24/73-6900274/2023,45,,,,,,,,,,,,57.0,30.0,,,,,,A,N24,YS-N24/71-6900274/2022,73,WB1137198015,24/04/2024,,,,PASS,
YS-N24/73-7100125/2023,35,,,,,,,53.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100125/2022,73,WB1137190263,28/06/2024,,,,PASS,
YS-N24/73-7100042/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100042/2022,73,,,,,,PASS,
YS-N24/73-7100058/2023,35,,,,,,,59.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100058/2022,73,WB1137178431,17/04/2024,,,,PASS,
YS-N24/73-6900147/2023,45,,,,,,,,,,,,57.0,30.0,,,,,,A,N24,YS-N24/71-6900147/2022,73,WB1137206463,,,,,PASS,
YS-N24/73-6900257/2023,45,,,,,,,,,,,,48.0,28.0,,,,,,B+,N24,YS-N24/71-6900257/2022,73,WB1137198004,02/04/2024,,,,PASS,
YS-N24/73-6900330/2023,45,,,,,,,,,,,,54.0,28.0,,,,,,A,N24,YS-N24/71-6900330/2022,73,WB1137197965,03/04/2024,,,,PASS,
YS-N24/73-6900143/2023,45,,,,,,,,,,,,51.0,29.0,,,,,,A,N24,YS-N24/71-6900143/2022,73,WB1137218396,02/04/2024,,,,PASS,
YS-N24/73-6900024/2023,45,,,,,,,,,,,,53.0,28.0,,,,,,A,N24,YS-N24/71-6900024/2022,73,WB1137217800,04/04/2024,,,,PASS,
YS-N24/73-7100104/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100104/2022,73,,,,,,PASS,
YS-N24/73-7100107/2023,35,,,,,,,0.0,27.0,,,,,,,,,,,,N24,YS-N24/71-7100107/2022,73,,,,,,ABSENT,
YS-N24/73-7100046/2023,35,,,,,,,59.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100046/2022,73,WB1137190333,15/05/2024,,,,PASS,
YS-N24/73-7100076/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100076/2022,73,,,,,,PASS,
YS-N24/73-7100094/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100094/2022,73,,,,,,PASS,
YS-N24/73-7100097/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100097/2022,73,,,,,,PASS,
YS-N24/73-7100002/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100002/2022,73,,,,,,PASS,
YS-N24/73-6900023/2023,45,,,,,,,,,,,,44.0,28.0,,,,,,B+,N24,YS-N24/71-6900023/2022,73,WB1137217977,,,,,PASS,
YS-N24/73-7100038/2023,35,,,,,,,58.0,28.0,,,,,,,,,,,A,N24,YS-N24/71-7100038/2022,73,WB1137178301,01/07/2024,,,,PASS,
YS-N24/73-7100073/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100073/2022,73,,,,,,PASS,
YS-N24/73-6900321/2023,43,,,,,,,,,,,,67.0,29.0,,,,,,A+,N24,YS-N24/71-6900321/2022,73,WB1137196599,31/07/2024,,,,PASS,
YS-N24/73-6900137/2023,43,,,,,,,,,,,,67.0,30.0,,,,,,A+,N24,YS-N24/71-6900137/2022,73,WB1137194376,05/06/2024,,,,PASS,
YS-N24/73-6900255/2023,45,,,,,,,,,,,,46.0,28.0,,,,,,B+,N24,YS-N24/71-6900255/2022,73,WB1137197980,09/04/2024,,,,PASS,
YS-N24/73-6900136/2023,45,,,,,,,,,,,,59.0,29.0,,,,,,A,N24,YS-N24/71-6900136/2022,73,WB1137197833,07/08/2024,,,,PASS,
YS-N24/73-6900253/2023,45,,,,,,,,,,,,54.0,30.0,,,,,,A,N24,YS-N24/71-6900253/2022,73,WB1137217868,02/04/2024,,,,PASS,
YS-N24/73-6900028/2023,45,,,,,,,,,,,,59.0,30.0,,,,,,A,N24,YS-N24/71-6900028/2022,73,WB1137197787,,,,,PASS,
YS-N24/73-6900073/2023,45,,,,,,,,,,,,49.0,28.0,,,,,,B+,N24,YS-N24/71-6900073/2022,73,WB1137217929,06/04/2024,,,,PASS,
YS-N24/73-7100033/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100033/2022,73,,,,,,PASS,
YS-N24/73-7100032/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100032/2022,73,,,,,,PASS,
YS-N24/73-6900111/2023,45,,,,,,,,,,,,57.0,30.0,,,,,,A,N24,YS-N24/71-6900111/2022,73,WB1137211267,05/04/2024,,,,PASS,
YS-N24/73-7100113/2023,35,,,,,,,56.0,28.0,,,,,,,,,,,A,N24,YS-N24/71-7100113/2022,73,WB1137178327,,,,,PASS,
YS-N24/73-6900149/2023,45,,,,,,,,,,,,56.0,30.0,,,,,,A,N24,YS-N24/71-6900149/2022,73,WB1137211740,09/04/2024,,,,PASS,
YS-N24/73-7100045/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100045/2022,73,,,,,,PASS,
YS-N24/73-7100017/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100017/2022,73,,,,,,PASS,
YS-N24/73-7100088/2023,35,,,,,,,48.0,29.0,,,,,,,,,,,B+,N24,YS-N24/71-7100088/2022,73,WB1137178339,,,,,PASS,
YS-N24/73-6900294/2023,45,,,,,,,,,,,,53.0,30.0,,,,,,A,N24,YS-N24/71-6900294/2022,73,WB1137211727,03/04/2024,,,,PASS,
YS-N24/73-6900218/2023,45,,,,,,,,,,,,55.0,30.0,,,,,,A,N24,YS-N24/71-6900218/2022,73,WB1137218002,03/04/2024,,,,PASS,
YS-N24/73-6900135/2023,45,,,,,,,,,,,,54.0,30.0,,,,,,A,N24,YS-N24/71-6900135/2022,73,WB1137197947,02/04/2024,,,,PASS,
YS-N24/73-6900231/2023,45,,,,,,,,,,,,53.0,30.0,,,,,,A,N24,YS-N24/71-6900231/2022,73,WB1137197989,29/11/2024,,,,.PASS,
YS-N24/73-7100013/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100013/2022,73,,,,,,PASS,
YS-N24/73-7100006/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100006/2022,73,,,,,,PASS,
YS-N24/73-7100003/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100003/2022,73,,,,,,PASS,
YS-N24/73-7100005/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100005/2022,73,,,,,,PASS,
YS-N24/73-7100004/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100004/2022,73,,,,,,PASS,
YS-N24/73-7100043/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100043/2022,73,,,,,,PASS,
YS-N24/73-7100126/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100126/2022,73,,,,,,PASS,
YS-N24/73-7100067/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100067/2022,73,,,,,,PASS,
YS-N24/73-6900262/2023,45,,,,,,,,,,,,50.0,30.0,,,,,,A,N24,YS-N24/71-6900262/2022,73,WB1137217941,02/04/2024,,,,PASS,
YS-N24/73-6900174/2023,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-6900174/2022,73,,,,,,PASS,
YS-N24/73-5900459/2023,45,,,,,,,,,,,,49.0,30.0,,,,,,B+,N24,YS-N24/71-5900459/2022,73,WB1137218351,03/04/2024,,,,PASS,
YS-N24/73-7100082/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100082/2022,73,,,,,,PASS,
YS-N24/73-7300001/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-6900090/2023,45,,,,,,,,,,,,43.0,28.0,,,,,,B+,N24,YS-N24/71-6900090/2022,73,WB1137211833,06/04/2024,,,,PASS,
YS-N24/73-7100021/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100021/2022,73,,,,,,PASS,
YS-N24/73-7100039/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100039/2022,73,,,,,,PASS,
YS-N24/73-7100041/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100041/2022,73,,,,,,PASS,
YS-N24/73-7300002/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,saheli,PASS,
YS-N24/73-7100040/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100040/2022,73,,,,,,PASS,
YS-N24/73-7100063/2023,35,,,,,,,49.0,29.0,,,,,,,,,,,B+,N24,YS-N24/71-7100063/2022,73,WB1137190294,03/09/2024,,,,PASS,
YS-N24/73-7100089/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100089/2022,73,,,,,,PASS,
YS-N24/73-7300003/2023,23,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-6900189/2023,45,,,,,,,,,,,,50.0,29.0,,,,,,B+,N24,YS-N24/71-6900189/2022,73,WB1137206450,04/04/2024,,,,PASS,
YS-N24/73-7100099/2023,35,,,,,,,52.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100099/2022,73,WB1137178441,,,,,PASS,
YS-N24/73-7100020/2023,35,,,,,,,60.0,28.0,,,,,,,,,,,A,N24,YS-N24/71-7100020/2022,73,WB1137178067,09/04/2024,,,,PASS,
YS-N24/73-7300004/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,PROMITA,PASS,
YS-N24/73-7300005/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-7300006/2023,23,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-7100110/2023,35,,,,,,,49.0,30.0,,,,,,,,,,,B+,N24,YS-N24/71-7100110/2022,73,WB1137178393,15/05/2024,,,,PASS,
YS-N24/73-7100111/2023,35,,,,,,,59.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100111/2022,73,WB1137178382,15/05/2024,,,,PASS,
YS-N24/73-7100016/2023,35,,,,,,,48.0,29.0,,,,,,,,,,,B+,N24,YS-N24/71-7100016/2022,73,WB1137190349,22/05/2024,,,,PASS,
YS-N24/73-6900152/2023,45,,,,,,,,,,,,37.0,28.0,,,,,,B,N24,YS-N24/71-6900152/2022,73,WB1137217993,02/04/2024,,,,PASS,
YS-N24/73-7100069/2023,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100069/2022,73,,,,,,PASS,
YS-N24/73-6900243/2023,45,,,,,,,,,,,,42.0,28.0,,,,,,B+,N24,YS-N24/71-6900243/2022,73,WB1137197936,16/04/2024,,,,PASS,
YS-N24/73-7100098/2023,35,,,,,,,56.0,29.0,,,,,,,,,,,A,N24,YS-N24/71-7100098/2022,73,WB1137178372,24/04/2024,,,,PASS,
YS-N24/73-6900193/2023,43,,,,,,,,,,,,66.0,28.0,,,,,,A+,N24,YS-N24/71-6900193/2022,73,WB1137196603,02/05/2024,,,,PASS,
YS-N24/73-7300007/2023,23,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,cic,PASS,
YS-N24/73-6900031/2023,45,,,,,,,,,,,,51.0,29.0,,,,,,A,N24,YS-N24/71-6900031/2022,73,WB1137197770,,,,,PASS,
YS-N24/73-7100007/2023,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100007/2022,73,,,,,,PASS,
YS-N24/73-5500314/2023,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-5500314/2022,73,,,,,,PASS,
YS-N24/73-7300008/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,cic,PASS,
YS-N24/73-7300009/2023,23,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,cic,PASS,
YS-N24/73-7300010/2023,23,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,saheli,PASS,
YS-N24/73-7100122/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100122/2022,73,,,,,,PASS,
YS-N24/73-7300011/2023,25,,48.0,28.0,,,,,,,,,,,,,,,,B+,N24,,73,WB1137196182,15/04/2024,,,PROMITA,PASS,
YS-N24/73-6900124/2023,45,,,,,,,,,,,,59.0,28.0,,,,,,A,N24,YS-N24/71-6900124/2022,73,WB1137206440,04/04/2024,,,,PASS,
YS-N24/73-7300012/2023,23,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-6900232/2023,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-6900232/2022,73,,,,,,PASS,
YS-N24/73-7300013/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,saheli,PASS,
YS-N24/73-7100121/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100121/2022,73,,,,,,PASS,
YS-N24/73-7100060/2023,35,,,,,,,58.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100060/2022,73,WB1137178167,03/07/2024,,,,PASS,
YS-N24/73-7100059/2023,35,,,,,,,49.0,29.0,,,,,,,,,,,B+,N24,YS-N24/71-7100059/2022,73,WB1137178074,21/06/2024,,,,PASS,
YS-N24/73-7300014/2023,23,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-7300015/2023,25,,52.0,28.0,,,,,,,,,,,,,,,,A,N24,,73,WB1137195968,,,,deba,PASS,
YS-N24/73-7300016/2023,25,,48.0,27.0,,,,,,,,,,,,,,,,B+,N24,,73,WB1137195918,09/07/2024,,,deba,PASS,
YS-N24/73-7300017/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-7300018/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,PROMITA,PASS,
YS-N24/73-7300019/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,PROMITA,PASS,
YS-N24/73-7300020/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,PROMITA,PASS,
YS-N24/73-7100061/2023,35,,,,,,,54.0,30.0,,,,,,,,,,,A,N24,YS-N24/71-7100061/2022,73,WB1137178285,25/06/2024,,,,PASS,
YS-N24/73-6900282/2023,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-6900282/2022,73,,,,,,PASS,
YS-N24/73-7300021/2023,25,,43.0,27.0,,,,,,,,,,,,,,,,B+,N24,,73,WB1137195267,23/04/2024,,,saheli,PASS,
YS-N24/73-7300022/2023,25,,49.0,29.0,,,,,,,,,,,,,,,,B+,N24,,73,WB1137195988,18/07/2024,,,deba,PASS,
YS-N24/73-6900091/2023,45,,,,,,,,,,,,58.0,30.0,,,,,,A,N24,YS-N24/71-6900091/2022,73,WB1137217983,18/04/2024,,,,PASS,
YS-N24/73-7300023/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,saheli,PASS,
YS-N24/73-7300024/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,saheli,PASS,
YS-N24/73-7100124/2023,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/71-7100124/2022,73,,,,,,PASS,
YS-N24/73-7300025/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,saheli,PASS,
YS-N24/73-6900186/2023,45,,,,,,,,,,,,52.0,30.0,,,,,,A,N24,YS-N24/71-6900186/2022,73,WB1137218386,02/04/2024,,,,PASS,
YS-N24/73-7300026/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-7300027/2023,23,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-7300028/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,deba,PASS,
YS-N24/73-7300029/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,cic,PASS,
YS-N24/73-7300030/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,cic,PASS,
YS-N24/73-7100115/2023,33,,,,,,,54.0,29.0,,,,,,,,,,,A,N24,YS-N24/71-7100115/2022,73,WB1137178044,26/07/2024,,,,PASS,
YS-N24/73-7300031/2023,25,,,,,,,,,,,,,,,,,,,,N24,,73,,,,,RAKHI DAS,PASS,
