reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/29-2500175/2011,43,56.0,30.0,40.0,126.0,63.0,B,48.0,84.0,132.0,66.0,B,32.0,70.0,102.0,51.0,C,180.0,60.0,B,N24,YS-N24/27-2500175/2011,29,015644,10/06/2013,3/015644,29/08/2012,UNKNOWN,,
YS-N24/29-2500185/2011,45,72.0,20.0,33.0,125.0,63.0,B,50.0,74.0,124.0,62.0,B,0.0,0.0,0.0,0.0,INC,125.0,42.0,INC,N24,YS-N24/27-2500185/2011,29,,,,,UNKNOWN,,
YS-N24/29-2500201/2011,43,48.0,18.0,36.0,102.0,51.0,C,20.0,60.0,80.0,40.0,D,36.0,70.0,106.0,53.0,C,144.0,48.0,D,N24,YS-N24/27-2500201/2011,29,015645,04/01/2013,4/015645,23/08/2012,UNKNOWN,,
YS-N24/29-2500212/2011,45,66.0,22.0,32.0,120.0,60.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,INC,60.0,20.0,INC,N24,YS-N24/27-2500212/2011,29,,,,,UNKNOWN,,
YS-N24/29-2500274/2011,45,88.0,33.0,32.0,153.0,77.0,B+,72.0,82.0,154.0,77.0,B+,62.0,76.0,138.0,69.0,B,223.0,74.0,B+,N24,YS-N24/27-2500274/2011,29,015647,24/09/2012,9/015647,23/02/2012,UNKNOWN,,
YS-N24/29-2500286/2011,45,56.0,28.0,36.0,120.0,60.0,B,80.0,89.0,169.0,85.0,A,60.0,92.0,152.0,76.0,B+,221.0,74.0,B+,N24,YS-N24/27-2500286/2011,29,015654,24/09/2012,16/015654,17/02/2012,UNKNOWN,,
YS-N24/29-2500293/2011,45,70.0,24.0,34.0,128.0,64.0,B,64.0,89.0,153.0,77.0,B+,46.0,82.0,128.0,64.0,B,205.0,68.0,B,N24,YS-N24/27-2500293/2011,29,015653,24/09/2012,15/015653,24/02/2012,UNKNOWN,,
YS-N24/29-2500317/2011,45,60.0,22.0,38.0,120.0,60.0,B,42.0,90.0,132.0,66.0,B,32.0,78.0,110.0,55.0,C,181.0,60.0,B,N24,YS-N24/27-2500317/2011,29,015656,02/10/2012,18/015656,21/10/2012,UNKNOWN,,
YS-N24/29-2700001/2011,35,84.0,24.0,45.0,153.0,77.0,B+,40.0,78.0,118.0,59.0,C,0.0,0.0,0.0,0.0,,136.0,68.0,B,N24,YS-N24/27-2700001/2011,29,015847,,283/015847,,UNKNOWN,,
YS-N24/29-2700002/2011,35,76.0,38.0,40.0,154.0,77.0,B+,62.0,78.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/27-2700002/2011,29,015823,04/01/2013,259/015823,20/02/2012,UNKNOWN,,
YS-N24/29-2700004/2011,35,82.0,32.0,47.0,161.0,81.0,A,32.0,64.0,96.0,48.0,D,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/27-2700004/2011,29,015900,12/12/2012,336/015900,12/12/2012,UNKNOWN,,
YS-N24/29-2700006/2011,35,86.0,36.0,41.0,163.0,82.0,A,56.0,85.0,141.0,71.0,B+,0.0,0.0,0.0,0.0,,153.0,77.0,B+,N24,YS-N24/27-2700006/2011,29,015826,,262/015826,23/02/2012,UNKNOWN,,
YS-N24/29-2700008/2011,37,37.0,60.0,64.0,161.0,81.0,A,60.0,70.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/27-2700008/2011,29,015802,,184/015802,,UNKNOWN,,
YS-N24/29-2700009/2011,34,46.0,74.0,0.0,120.0,60.0,B,78.0,92.0,170.0,85.0,A,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/27-2700009/2011,29,015909,14/01/2015,465/015909,27/08/2012,UNKNOWN,,
YS-N24/29-2700010/2011,34,30.0,78.0,0.0,108.0,54.0,C,70.0,75.0,145.0,73.0,B+,0.0,0.0,0.0,0.0,,127.0,64.0,B,N24,YS-N24/27-2700010/2011,29,015910,31/10/2012,466/015910,12/03/2012,UNKNOWN,,
YS-N24/29-2700011/2011,37,49.0,70.0,65.0,184.0,92.0,A+,98.0,68.0,166.0,83.0,A,0.0,0.0,0.0,0.0,,175.0,88.0,A,N24,YS-N24/27-2700011/2011,29,015793,,175/015793,,UNKNOWN,,
YS-N24/29-2700012/2011,35,86.0,43.0,40.0,169.0,85.0,A,50.0,75.0,125.0,63.0,B,0.0,0.0,0.0,0.0,,148.0,74.0,B+,N24,YS-N24/27-2700012/2011,29,015840,17/08/2013,276/015840,28/04/2012,UNKNOWN,,
YS-N24/29-2700013/2011,35,70.0,31.0,42.0,143.0,72.0,B+,30.0,74.0,104.0,52.0,C,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/27-2700013/2011,29,015824,04/12/2012,260/015824,13/04/2013,UNKNOWN,,
YS-N24/29-2700014/2011,35,54.0,38.0,40.0,132.0,66.0,B,40.0,50.0,90.0,45.0,D,0.0,0.0,0.0,0.0,,111.0,56.0,C,N24,YS-N24/27-2700014/2011,29,015908,03/11/2014,344/015908,06/03/2012,UNKNOWN,,
YS-N24/29-2700016/2011,37,29.0,70.0,68.0,167.0,84.0,A,70.0,76.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,,157.0,79.0,B+,N24,YS-N24/27-2700016/2011,29,015801,,183/015801,,UNKNOWN,,
YS-N24/29-2700020/2011,35,88.0,38.0,46.0,172.0,86.0,A,50.0,75.0,125.0,63.0,B,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/27-2700020/2011,29,015883,,319/015883,09/02/2012,UNKNOWN,,
YS-N24/29-2700021/2011,32,80.0,34.0,40.0,154.0,77.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,77.0,39.0,INC,N24,YS-N24/27-2700021/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700025/2011,35,66.0,33.0,42.0,141.0,71.0,B+,32.0,74.0,106.0,53.0,C,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/27-2700025/2011,29,015845,,281/015845,28/04/2012,UNKNOWN,,
YS-N24/29-2700026/2011,32,76.0,33.0,44.0,153.0,77.0,B+,64.0,86.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,152.0,76.0,B+,N24,YS-N24/27-2700026/2011,29,015808,26/04/2013,206/015808,19/03/2012,UNKNOWN,,
YS-N24/29-2700027/2011,33,72.0,24.0,38.0,134.0,67.0,B,52.0,65.0,117.0,59.0,C,0.0,0.0,0.0,0.0,,126.0,63.0,B,N24,YS-N24/27-2700027/2011,29,015812,29/11/2012,227/015812,03/03/2012,UNKNOWN,,
YS-N24/29-2700028/2011,33,66.0,0.0,0.0,66.0,33.0,INC,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,33.0,17.0,INC,N24,YS-N24/27-2700028/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700029/2011,35,44.0,24.0,44.0,112.0,56.0,C,26.0,70.0,96.0,48.0,D,0.0,0.0,0.0,0.0,,104.0,52.0,C,N24,YS-N24/27-2700029/2011,29,015833,15/12/2012,269/015833,15/12/2012,UNKNOWN,,
YS-N24/29-2700031/2011,35,98.0,41.0,44.0,183.0,92.0,A+,48.0,80.0,128.0,64.0,B,0.0,0.0,0.0,0.0,,156.0,78.0,B+,N24,YS-N24/27-2700031/2011,29,015850,,286/015850,24/03/2012,UNKNOWN,,
YS-N24/29-2700032/2011,35,88.0,44.0,44.0,176.0,88.0,A,56.0,81.0,137.0,69.0,B,0.0,0.0,0.0,0.0,,157.0,79.0,B+,N24,YS-N24/27-2700032/2011,29,015888,06/01/2014,324/015888,24/03/2012,UNKNOWN,,
YS-N24/29-2700036/2011,35,68.0,27.0,41.0,136.0,68.0,B,66.0,79.0,145.0,73.0,B+,0.0,0.0,0.0,0.0,,141.0,71.0,B+,N24,YS-N24/27-2700036/2011,29,015893,27/11/2012,329/015893,16/02/2012,UNKNOWN,,
YS-N24/29-2700040/2011,35,60.0,17.0,42.0,119.0,60.0,B,34.0,72.0,106.0,53.0,C,0.0,0.0,0.0,0.0,,113.0,57.0,C,N24,YS-N24/27-2700040/2011,29,015821,11/12/2012,257/015821,06/03/2012,UNKNOWN,,
YS-N24/29-2700042/2011,35,72.0,31.0,46.0,149.0,75.0,B+,64.0,80.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/27-2700042/2011,29,015859,09/01/2013,294/015859,23/02/2012,UNKNOWN,,
YS-N24/29-2700046/2011,35,88.0,43.0,45.0,176.0,88.0,A,74.0,86.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,168.0,84.0,A,N24,YS-N24/27-2700046/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700049/2011,35,82.0,38.0,46.0,166.0,83.0,A,68.0,76.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,155.0,78.0,B+,N24,YS-N24/27-2700049/2011,29,015901,26/09/2012,337/015901,10/02/2012,UNKNOWN,,
YS-N24/29-2700053/2011,35,92.0,47.0,50.0,189.0,95.0,A+,66.0,78.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,167.0,84.0,A,N24,YS-N24/27-2700053/2011,29,01583,25/09/2012,270/01583,23/02/2012,UNKNOWN,,
YS-N24/29-2700054/2011,35,94.0,44.0,47.0,185.0,93.0,A+,74.0,85.0,159.0,80.0,A,0.0,0.0,0.0,0.0,,173.0,87.0,A,N24,YS-N24/27-2700054/2011,29,,,19,13/02/2012,UNKNOWN,,
YS-N24/29-2700055/2011,32,76.0,25.0,40.0,141.0,71.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,71.0,36.0,INC,N24,YS-N24/27-2700055/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700056/2011,35,78.0,20.0,44.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,71.0,36.0,INC,N24,YS-N24/27-2700056/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700060/2011,37,20.0,28.0,45.0,93.0,47.0,D,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,47.0,24.0,INC,N24,YS-N24/27-2700060/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700063/2011,32,84.0,44.0,42.0,170.0,85.0,A,86.0,86.0,172.0,86.0,A,0.0,0.0,0.0,0.0,,171.0,86.0,A,N24,YS-N24/27-2700063/2011,29,015807,12/04/2012,205/015807,20/02/2012,UNKNOWN,,
YS-N24/29-2700068/2011,35,76.0,21.0,46.0,143.0,72.0,B+,58.0,76.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,139.0,70.0,B+,N24,YS-N24/27-2700068/2011,29,015860,09/10/2012,296/015860,09/10/2012,UNKNOWN,,
YS-N24/29-2700070/2011,33,62.0,18.0,35.0,115.0,58.0,C,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,58.0,29.0,INC,N24,YS-N24/27-2700070/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700072/2011,35,86.0,14.0,30.0,130.0,65.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,65.0,33.0,INC,N24,YS-N24/27-2700072/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700073/2011,35,40.0,26.0,45.0,111.0,56.0,C,48.0,71.0,119.0,60.0,B,0.0,0.0,0.0,0.0,,116.0,58.0,C,N24,YS-N24/27-2700073/2011,29,015856,12/10/2012,292/015856,12/10/2012,UNKNOWN,,
YS-N24/29-2700076/2011,35,72.0,26.0,38.0,136.0,68.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,68.0,34.0,INC,N24,YS-N24/27-2700076/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700077/2011,35,94.0,30.0,44.0,168.0,84.0,A,62.0,96.0,158.0,79.0,B+,0.0,0.0,0.0,0.0,,163.0,82.0,A,N24,YS-N24/27-2700077/2011,29,,,22,05/06/2012,UNKNOWN,,
YS-N24/29-2700081/2011,33,80.0,35.0,48.0,163.0,82.0,A,54.0,78.0,132.0,66.0,B,0.0,0.0,0.0,0.0,,148.0,74.0,B+,N24,YS-N24/27-2700081/2011,29,,,7,23/02/2012,UNKNOWN,,
YS-N24/29-2700082/2011,37,39.0,42.0,68.0,149.0,75.0,B+,40.0,60.0,100.0,50.0,C,0.0,0.0,0.0,0.0,,125.0,63.0,B,N24,YS-N24/27-2700082/2011,29,01572,10/11/2012,174/015792,18/05/2012,UNKNOWN,,
YS-N24/29-2700084/2011,35,66.0,32.0,48.0,146.0,73.0,B+,52.0,84.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,141.0,71.0,B+,N24,YS-N24/27-2700084/2011,29,015819,,225/015819,,UNKNOWN,,
YS-N24/29-2700085/2011,35,92.0,45.0,46.0,183.0,92.0,A+,84.0,83.0,167.0,84.0,A,0.0,0.0,0.0,0.0,,176.0,88.0,A,N24,YS-N24/27-2700085/2011,29,,,32,06/03/2012,UNKNOWN,,
YS-N24/29-2700091/2011,35,78.0,26.0,42.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,73.0,37.0,INC,N24,YS-N24/27-2700091/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700092/2011,34,40.0,71.0,0.0,111.0,56.0,C,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,56.0,28.0,INC,N24,YS-N24/27-2700092/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700096/2011,35,70.0,16.0,38.0,124.0,62.0,B,26.0,79.0,105.0,53.0,C,0.0,0.0,0.0,0.0,,115.0,58.0,C,N24,YS-N24/27-2700096/2011,29,015851,03/11/2012,287/015851,14/02/2012,UNKNOWN,,
YS-N24/29-2700097/2011,35,90.0,25.0,38.0,153.0,77.0,B+,60.0,76.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/27-2700097/2011,29,015820,03/11/2012,256/015820,06/03/2012,UNKNOWN,,
YS-N24/29-2700098/2011,35,88.0,33.0,46.0,167.0,84.0,A,60.0,87.0,147.0,74.0,B+,0.0,0.0,0.0,0.0,,158.0,79.0,B+,N24,YS-N24/27-2700098/2011,29,,,30,21/02/2012,UNKNOWN,,
YS-N24/29-2700099/2011,35,84.0,34.0,44.0,162.0,81.0,A,40.0,87.0,127.0,64.0,B,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/27-2700099/2011,29,,,23,21/02/2012,UNKNOWN,,
YS-N24/29-2700100/2011,35,72.0,22.0,46.0,140.0,70.0,B+,54.0,74.0,128.0,64.0,B,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,YS-N24/27-2700100/2011,29,015846,,282/015846,11/04/2012,UNKNOWN,,
YS-N24/29-2700101/2011,35,86.0,28.0,41.0,155.0,78.0,B+,68.0,76.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,150.0,75.0,B+,N24,YS-N24/27-2700101/2011,29,015852,16/03/2013,288/015852,16/03/2013,UNKNOWN,,
YS-N24/29-2700102/2011,35,76.0,31.0,41.0,148.0,74.0,B+,30.0,79.0,109.0,55.0,C,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/27-2700102/2011,29,015884,19/11/2014,320/015884,26/07/2012,UNKNOWN,,
YS-N24/29-2700106/2011,35,86.0,38.0,39.0,163.0,82.0,A,82.0,92.0,174.0,87.0,A,0.0,0.0,0.0,0.0,,169.0,85.0,A,N24,YS-N24/27-2700106/2011,29,015862,16/10/2012,298/015862,30/04/2012,UNKNOWN,,
YS-N24/29-2700107/2011,35,52.0,10.0,28.0,90.0,45.0,D,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,45.0,23.0,INC,N24,YS-N24/27-2700107/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700108/2011,35,50.0,17.0,44.0,111.0,56.0,C,42.0,73.0,115.0,58.0,C,0.0,0.0,0.0,0.0,,114.0,57.0,C,N24,YS-N24/27-2700108/2011,29,015836,06/11/2012,272/015836,14/05/2012,UNKNOWN,,
YS-N24/29-2700111/2011,37,49.0,74.0,69.0,192.0,96.0,A+,98.0,80.0,178.0,89.0,A,0.0,0.0,0.0,0.0,,185.0,93.0,A+,N24,YS-N24/27-2700111/2011,29,015794,13/12/2012,176/015794,17/03/2012,UNKNOWN,,
YS-N24/29-2700112/2011,37,48.0,72.0,71.0,191.0,96.0,A+,98.0,90.0,188.0,94.0,A+,0.0,0.0,0.0,0.0,,190.0,95.0,A+,N24,YS-N24/27-2700112/2011,29,015800,11/10/2012,182/015800,09/02/2012,UNKNOWN,,
YS-N24/29-2700115/2011,35,98.0,46.0,46.0,190.0,95.0,A+,94.0,91.0,185.0,93.0,A+,0.0,0.0,0.0,0.0,,188.0,94.0,A+,N24,YS-N24/27-2700115/2011,29,015898,19/10/2012,334/015898,13/02/1012,UNKNOWN,,
YS-N24/29-2700116/2011,33,96.0,43.0,48.0,187.0,94.0,A+,88.0,99.0,187.0,94.0,A+,0.0,0.0,0.0,0.0,,188.0,94.0,A+,N24,YS-N24/27-2700116/2011,29,015815,07/09/2012,230/015815,17/02/2012,UNKNOWN,,
YS-N24/29-2700117/2011,35,96.0,0.0,0.0,96.0,48.0,INC,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,48.0,24.0,INC,N24,YS-N24/27-2700117/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700119/2011,35,88.0,32.0,42.0,162.0,81.0,A,78.0,83.0,161.0,81.0,A,0.0,0.0,0.0,0.0,,162.0,81.0,A,N24,YS-N24/27-2700119/2011,29,015853,24/09/2012,289/015853,11/02/2012,UNKNOWN,,
YS-N24/29-2700120/2011,37,20.0,56.0,63.0,139.0,70.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,70.0,35.0,INC,N24,YS-N24/27-2700120/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700122/2011,35,78.0,34.0,43.0,155.0,78.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,78.0,39.0,INC,N24,YS-N24/27-2700122/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700124/2011,35,84.0,43.0,44.0,171.0,86.0,A,88.0,82.0,170.0,85.0,A,0.0,0.0,0.0,0.0,,171.0,86.0,A,N24,YS-N24/27-2700124/2011,29,015907,26/12/2012,343/015907,14/02/2012,UNKNOWN,,
YS-N24/29-2700126/2011,35,76.0,40.0,48.0,164.0,82.0,A,82.0,86.0,168.0,84.0,A,0.0,0.0,0.0,0.0,,166.0,83.0,A,N24,YS-N24/27-2700126/2011,29,015905,,341/015905,13/08/2012,UNKNOWN,,
YS-N24/29-2700128/2011,35,74.0,32.0,39.0,145.0,73.0,B+,34.0,84.0,118.0,59.0,C,0.0,0.0,0.0,0.0,,132.0,66.0,B,N24,YS-N24/27-2700128/2011,29,015870,23/11/2012,306/015870,17/03/2012,UNKNOWN,,
YS-N24/29-2700129/2011,35,80.0,27.0,38.0,145.0,73.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,73.0,37.0,INC,N24,YS-N24/27-2700129/2011,29,,,,,UNKNOWN,,
YS-N24/29-2700131/2011,35,90.0,45.0,48.0,183.0,92.0,A+,86.0,80.0,166.0,83.0,A,0.0,0.0,0.0,0.0,,175.0,88.0,A,N24,YS-N24/27-2700131/2011,29,015871,31/01/2013,327/015871,13/02/2012,UNKNOWN,,
YS-N24/29-2700132/2011,35,70.0,19.0,42.0,131.0,66.0,B,46.0,80.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/27-2700132/2011,29,015877,26/12/2012,313/015877,09/05/2012,UNKNOWN,,
YS-N24/29-2700133/2011,37,26.0,48.0,66.0,140.0,70.0,B+,48.0,60.0,108.0,54.0,C,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/27-2700133/2011,29,015797,03/07/2013,179/015797,03/07/2013,UNKNOWN,,
YS-N24/29-2700134/2011,33,74.0,19.0,34.0,127.0,64.0,B,22.0,80.0,102.0,51.0,C,0.0,0.0,0.0,0.0,,115.0,58.0,C,N24,YS-N24/27-2700134/2011,29,015816,02/04/2013,231/015816,02/04/2013,UNKNOWN,,
YS-N24/29-2700135/2011,37,34.0,63.0,70.0,167.0,84.0,A,80.0,82.0,162.0,81.0,A,0.0,0.0,0.0,0.0,,165.0,83.0,A,N24,YS-N24/27-2700135/2011,29,014796,,178/014796,06/03/2012,UNKNOWN,,
YS-N24/29-2700136/2011,35,70.0,26.0,45.0,141.0,71.0,B+,42.0,69.0,111.0,56.0,C,0.0,0.0,0.0,0.0,,127.0,64.0,B,N24,YS-N24/27-2700136/2011,29,015831,,267/015831,11/04/2012,UNKNOWN,,
YS-N24/29-2700137/2011,35,70.0,32.0,46.0,148.0,74.0,B+,52.0,81.0,133.0,67.0,B,0.0,0.0,0.0,0.0,,141.0,71.0,B+,N24,YS-N24/27-2700137/2011,29,015872,14/02/2014,308/015872,16/03/2012,UNKNOWN,,
YS-N24/29-2700139/2011,35,94.0,45.0,48.0,187.0,94.0,A+,66.0,81.0,147.0,74.0,B+,0.0,0.0,0.0,0.0,,168.0,84.0,A,N24,YS-N24/27-2700139/2011,29,015861,,297/015861,14/05/2012,UNKNOWN,,
YS-N24/29-2700140/2011,35,44.0,14.0,47.0,105.0,53.0,C,32.0,65.0,97.0,49.0,D,0.0,0.0,0.0,0.0,,102.0,51.0,C,N24,YS-N24/27-2700140/2011,29,015890,01/11/2012,326/015890,16/02/2012,UNKNOWN,,
YS-N24/29-2700141/2011,35,70.0,32.0,38.0,140.0,70.0,B+,48.0,82.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,YS-N24/27-2700141/2011,29,015843,,279/015843,26/04/2012,UNKNOWN,,
YS-N24/29-2700142/2011,35,58.0,24.0,40.0,122.0,61.0,B,52.0,66.0,118.0,59.0,C,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,YS-N24/27-2700142/2011,29,015894,16/09/2013,330/015894,26/04/2012,UNKNOWN,,
YS-N24/29-2700145/2011,35,86.0,37.0,47.0,170.0,85.0,A,66.0,88.0,154.0,77.0,B+,0.0,0.0,0.0,0.0,,162.0,81.0,A,N24,YS-N24/27-2700145/2011,29,015835,18/10/2012,271/015835,10/02/2012,UNKNOWN,,
YS-N24/29-2700148/2011,35,90.0,35.0,42.0,167.0,84.0,A,70.0,78.0,148.0,74.0,B+,0.0,0.0,0.0,0.0,,158.0,79.0,B+,N24,YS-N24/27-2700148/2011,29,015882,27/11/2012,318/015882,14/02/2012,UNKNOWN,,
YS-N24/29-2700149/2011,35,82.0,25.0,42.0,149.0,75.0,B+,54.0,86.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/27-2700149/2011,29,,,27,26/04/2012,UNKNOWN,,
YS-N24/29-2700150/2011,35,80.0,31.0,48.0,159.0,80.0,A,76.0,84.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,160.0,80.0,A,N24,YS-N24/27-2700150/2011,29,015897,17/10/2012,333/015897,18/02/2012,UNKNOWN,,
