reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/49-4500083/2016,45,,,,,,,,,,,,65.0,24.0,,,,,,A,N24,YS-N24/47-4500083/2016,49,WB1001049468,16/05/2017,,,,PASS,
YS-N24/49-4500216/2016,45,,,,,,,,,,,,45.0,23.0,,,,,,B,N24,YS-N24/47-4500216/2016,49,WB1001049592,10/05/2017,,,,PASS,
YS-N24/49-4500217/2016,45,,,,,,,,,,,,44.0,28.0,,,,,,B+,N24,YS-N24/47-4500217/2016,49,WB1001049650,11/05/2017,,,,PASS,
YS-N24/49-4500137/2016,45,,,,,,,,,,,,39.0,22.0,,,,,,B,N24,YS-N24/47-4500137/2016,49,WB1001049310,25/09/2017,,,,PASS,
YS-N24/49-4500009/2016,45,,,,,,,,,,,,43.0,22.0,,,,,,B,N24,YS-N24/47-4500009/2016,49,WB1001048998,25/09/2017,,,,PASS,
YS-N24/49-4500143/2016,45,,,,,,,,,,,,44.0,29.0,,,,,,B+,N24,YS-N24/47-4500143/2016,49,WB1001049550,11/05/2017,,,,PASS,
YS-N24/49-4500124/2016,45,,,,,,,,,,,,44.0,24.0,,,,,,B,N24,YS-N24/47-4500124/2016,49,WB1001048472,23/05/2017,,,,PASS,
YS-N24/49-4500103/2016,45,,,,,,,,,,,,40.0,29.0,,,,,,B,N24,YS-N24/47-4500103/2016,49,WB1001049226,19/08/2017,,,,PASS,
YS-N24/49-4700287/2016,35,,,,,,,51.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700287/2016,49,WB1001042190,06/06/2017,,,,PASS,
YS-N24/49-4700319/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700319/2016,49,,,,,,,
YS-N24/49-4700279/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700279/2016,49,,,,,,,
YS-N24/49-4700325/2016,35,,,,,,,56.0,21.0,,,,,,,,,,,B+,N24,YS-N24/47-4700325/2016,49,WB1001044218,11/05/2017,,,,PASS,
YS-N24/49-4700421/2016,35,,,,,,,54.0,20.0,,,,,,,,,,,B+,N24,YS-N24/47-4700421/2016,49,WB1001044498,11/05/2017,,,,PASS,
YS-N24/49-4700248/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700248/2016,49,,,,,,,
YS-N24/49-4700091/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700091/2016,49,,,,,,,
YS-N24/49-4500204/2016,45,,,,,,,,,,,,37.0,26.0,,,,,,B,N24,YS-N24/47-4500204/2016,49,WB1001048186,01/07/2017,,,,PASS,
YS-N24/49-4500095/2016,45,,,,,,,,,,,,27.0,20.0,,,,,,D,N24,YS-N24/47-4500095/2016,49,WB1001048398,08/01/2018,,,,PASS,
YS-N24/49-4500069/2016,45,,,,,,,,,,,,28.0,21.0,,,,,,D,N24,YS-N24/47-4500069/2016,49,WB1001048752,08/01/2018,,,,PASS,
YS-N24/49-4500068/2016,45,,,,,,,,,,,,30.0,28.0,,,,,,C,N24,YS-N24/47-4500068/2016,49,WB1001048530,08/01/2018,,,,PASS,
YS-N24/49-4700272/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700272/2016,49,,,,,,,
YS-N24/49-4500070/2016,45,,,,,,,,,,,,41.0,23.0,,,,,,B,N24,YS-N24/47-4500070/2016,49,WB1001049496,18/05/2017,,,,PASS,
YS-N24/49-4500199/2016,45,,,,,,,,,,,,41.0,27.0,,,,,,B,N24,YS-N24/47-4500199/2016,49,WB1001048612,20/05/2017,,,,PASS,
YS-N24/49-4500114/2016,45,,,,,,,,,,,,42.0,22.0,,,,,,B,N24,YS-N24/47-4500114/2016,49,WB1001048854,25/05/2017,,,,PASS,
YS-N24/49-4700105/2016,35,,,,,,,52.0,25.0,,,,,,,,,,,B+,N24,YS-N24/47-4700105/2016,49,WB1001044142,13/05/2017,,,,PASS,
YS-N24/49-4500073/2016,45,,,,,,,,,,,,41.0,24.0,,,,,,B,N24,YS-N24/47-4500073/2016,49,WB1001048252,29/06/2017,,,,PASS,
YS-N24/49-4500107/2016,45,,,,,,,,,,,,42.0,27.0,,,,,,B,N24,YS-N24/47-4500107/2016,49,WB1001048804,29/07/2017,,,,PASS,
YS-N24/49-4500118/2016,45,,,,,,,,,,,,45.0,24.0,,,,,,B,N24,YS-N24/47-4500118/2016,49,WB1001049070,06/05/2017,,,,PASS,
YS-N24/49-4700016/2016,35,,,,,,,50.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700016/2016,49,WB1001045010,01/06/2017,,,,PASS,
YS-N24/49-4700024/2016,33,,,,,,,60.0,29.0,,,,,,,,,,,A,N24,YS-N24/47-4700024/2016,49,WB1001035780,18/05/2017,,,,PASS,
YS-N24/49-4700611/2016,33,,,,,,,57.0,26.0,,,,,,,,,,,A,N24,YS-N24/47-4700611/2016,49,WB1001035788,02/02/2018,,,,PASS,
YS-N24/49-4700006/2016,33,,,,,,,62.0,29.0,,,,,,,,,,,A+,N24,YS-N24/47-4700006/2016,49,WB1001035760,07/06/2017,,,,PASS,
YS-N24/49-4700005/2016,33,,,,,,,63.0,28.0,,,,,,,,,,,A+,N24,YS-N24/47-4700005/2016,49,WB1001035746,07/06/2017,,,,PASS,
YS-N24/49-4700134/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700134/2016,49,,,,,,,
YS-N24/49-4700364/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700364/2016,49,,,,,,,
YS-N24/49-4700315/2016,35,,,,,,,62.0,28.0,,,,,,,,,,,A+,N24,YS-N24/47-4700315/2016,49,WB1001041696,01/08/2017,,,,PASS,
YS-N24/49-4700055/2016,35,,,,,,,54.0,25.0,,,,,,,,,,,B+,N24,YS-N24/47-4700055/2016,49,WB1001041190,28/08/2017,,,,PASS,
YS-N24/49-4700470/2016,35,,,,,,,53.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700470/2016,49,WB1001044114,07/10/2017,,,,PASS,
YS-N24/49-4700445/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700445/2016,49,,,,,,,
YS-N24/49-4700367/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700367/2016,49,,,,,,,
YS-N24/49-4700423/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700423/2016,49,,,,,,,
YS-N24/49-4500016/2016,43,,,,,,,,,,,,62.0,29.0,,,,,,A+,N24,YS-N24/47-4500016/2016,49,WB1001047176,13/05/2017,,,,PASS,
YS-N24/49-4500096/2016,43,,,,,,,,,,,,59.0,25.0,,,,,,A,N24,YS-N24/47-4500096/2016,49,WB1001047540,23/05/2017,,,,PASS,
YS-N24/49-4500167/2016,43,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4500167/2016,49,,,,,,,
YS-N24/49-4500247/2016,43,,,,,,,,,,,,61.0,26.0,,,,,,A,N24,YS-N24/47-4500247/2016,49,WB1001047776,26/05/2017,,,,PASS,
YS-N24/49-4500254/2016,43,,,,,,,,,,,,60.0,26.0,,,,,,A,N24,YS-N24/47-4500254/2016,49,WB1001047354,02/06/2017,,,,PASS,
YS-N24/49-4500054/2016,43,,,,,,,,,,,,63.0,26.0,,,,,,A,N24,YS-N24/47-4500054/2016,49,WB1001047214,25/05/2017,,,,PASS,
YS-N24/49-4700179/2016,35,,,,,,,54.0,27.0,,,,,,,,,,,A,N24,YS-N24/47-4700179/2016,49,WB1001044014,27/05/2017,,,,PASS,
YS-N24/49-4500018/2016,43,,,,,,,,,,,,62.0,26.0,,,,,,A,N24,YS-N24/47-4500018/2016,49,WB1001047128,12/05/2017,,,,PASS,
YS-N24/49-4700157/2016,35,,,,,,,49.0,19.0,,,,,,,,,,,B,N24,YS-N24/47-4700157/2016,49,WB1001043610,05/06/2017,,,,PASS,
YS-N24/49-4700533/2016,35,,,,,,,62.0,29.0,,,,,,,,,,,A+,N24,YS-N24/47-4700533/2016,49,WB1001039124,29/04/2017,,,,PASS,
YS-N24/49-4700206/2016,35,,,,,,,51.0,24.0,,,,,,,,,,,B+,N24,YS-N24/47-4700206/2016,49,WB1001044326,13/10/2017,,,,PASS,
YS-N24/49-4700593/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700593/2016,49,,,,,,,
YS-N24/49-4700198/2016,35,,,,,,,56.0,19.0,,,,,,,,,,,B+,N24,YS-N24/47-4700198/2016,49,WB1001043738,14/06/2017,,,,PASS,
YS-N24/49-4700151/2016,35,,,,,,,56.0,24.0,,,,,,,,,,,A,N24,YS-N24/47-4700151/2016,49,WB1001043696,14/06/2017,,,,PASS,
YS-N24/49-4500029/2016,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4500029/2016,49,,,,,,,
YS-N24/49-4700178/2016,35,,,,,,,50.0,27.0,,,,,,,,,,,B+,N24,YS-N24/47-4700178/2016,49,WB1001038784,22/05/2017,,,,PASS,
YS-N24/49-4700081/2016,35,,,,,,,56.0,26.0,,,,,,,,,,,A,N24,YS-N24/47-4700081/2016,49,WB1001038870,10/07/2017,,,,PASS,
YS-N24/49-4500122/2016,45,,,,,,,,,,,,42.0,22.0,,,,,,B,N24,YS-N24/47-4500122/2016,49,WB1001048362,10/06/2017,,,,PASS,
YS-N24/49-4500123/2016,45,,,,,,,,,,,,35.0,24.0,,,,,,C,N24,YS-N24/47-4500123/2016,49,WB1001048302,19/07/2017,,,,PASS,
YS-N24/49-4700041/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700041/2016,49,,,,,,,
YS-N24/49-4700100/2016,35,,,,,,,52.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700100/2016,49,WB1001042228,03/11/2018,,,,PASS,
YS-N24/49-4700129/2016,35,,,,,,,54.0,22.0,,,,,,,,,,,B+,N24,YS-N24/47-4700129/2016,49,WB1001042254,20/07/2017,,,,PASS,
YS-N24/49-4700003/2016,35,,,,,,,51.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700003/2016,49,WB1001042210,23/10/2017,,,,PASS,
YS-N24/49-4700090/2016,35,,,,,,,59.0,20.0,,,,,,,,,,,B+,N24,YS-N24/47-4700090/2016,49,WB1001042174,05/06/2017,,,,PASS,
YS-N24/49-4700208/2016,35,,,,,,,54.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700208/2016,49,WB1001045112,30/03/2018,,,,PASS,
YS-N24/49-4700201/2016,35,,,,,,,49.0,27.0,,,,,,,,,,,B+,N24,YS-N24/47-4700201/2016,49,WB1001038664,14/06/2017,,,,PASS,
YS-N24/49-4700183/2016,35,,,,,,,55.0,28.0,,,,,,,,,,,A,N24,YS-N24/47-4700183/2016,49,WB1001038958,05/05/2017,,,,PASS,
YS-N24/49-4700052/2016,35,,,,,,,50.0,25.0,,,,,,,,,,,B+,N24,YS-N24/47-4700052/2016,49,WB1001039180,08/02/2022,,,,PASS,
YS-N24/49-4700128/2016,35,,,,,,,53.0,29.0,,,,,,,,,,,A,N24,YS-N24/47-4700128/2016,49,WB1001043456,18/05/2017,,,,PASS,
YS-N24/49-4700477/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700477/2016,49,,,,,,,
YS-N24/49-4700277/2016,35,,,,,,,54.0,28.0,,,,,,,,,,,A,N24,YS-N24/47-4700277/2016,49,WB1001041252,17/10/2017,,,,PASS,
YS-N24/49-4700509/2016,35,,,,,,,55.0,21.0,,,,,,,,,,,B+,N24,YS-N24/47-4700509/2016,49,WB1001045026,28/06/2017,,,,PASS,
YS-N24/49-4700158/2016,35,,,,,,,52.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700158/2016,49,WB1001044862,24/05/2017,,,,PASS,
YS-N24/49-4700196/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700196/2016,49,,,,,,,
YS-N24/49-4700168/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700168/2016,49,,,,,,,
YS-N24/49-4700258/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700258/2016,49,,,,,,,
YS-N24/49-4700281/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700281/2016,49,,,,,,,
YS-N24/49-4700419/2016,35,,,,,,,49.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700419/2016,49,WB1001049986,05/07/2017,,,,PASS,
YS-N24/49-4700341/2016,35,,,,,,,53.0,28.0,,,,,,,,,,,A,N24,YS-N24/47-4700341/2016,49,WB1001043486,27/05/2017,,,,PASS,
YS-N24/49-4700307/2016,35,,,,,,,47.0,22.0,,,,,,,,,,,B,N24,YS-N24/47-4700307/2016,49,WB1001044350,23/06/2017,,,,PASS,
YS-N24/49-4700414/2016,35,,,,,,,54.0,26.0,,,,,,,,,,,A,N24,YS-N24/47-4700414/2016,49,WB1001038386,16/05/2017,,,,PASS,
YS-N24/49-4700130/2016,35,,,,,,,56.0,27.0,,,,,,,,,,,A,N24,YS-N24/47-4700130/2016,49,WB1001038338,01/07/2017,,,,PASS,
YS-N24/49-4700075/2016,35,,,,,,,55.0,27.0,,,,,,,,,,,A,N24,YS-N24/47-4700075/2016,49,WB1001040650,04/05/2017,,,,PASS,
YS-N24/49-4700018/2016,35,,,,,,,55.0,27.0,,,,,,,,,,,A,N24,YS-N24/47-4700018/2016,49,WB1001039162,30/05/2017,,,,PASS,
YS-N24/49-4500134/2016,43,,,,,,,,,,,,62.0,28.0,,,,,,A+,N24,YS-N24/47-4500134/2016,49,WB1001047292,25/05/2017,,,,PASS,
YS-N24/49-4700387/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700387/2016,49,,,,,,,
YS-N24/49-4700321/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700321/2016,49,,,,,,,
YS-N24/49-4700381/2016,35,,,,,,,48.0,26.0,,,,,,,,,,,B+,N24,YS-N24/47-4700381/2016,49,WB1001050196,19/07/2017,,,,PASS,
YS-N24/49-4700472/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700472/2016,49,,,,,,,
YS-N24/49-4700383/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700383/2016,49,,,,,,,
YS-N24/49-4700266/2016,35,,,,,,,51.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700266/2016,49,WB1001050006,27/05/2017,,,,PASS,
YS-N24/49-4700171/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700171/2016,49,,,,,,,
YS-N24/49-4500047/2016,45,,,,,,,,,,,,41.0,20.0,,,,,,B,N24,YS-N24/47-4500047/2016,49,WB1001049106,11/05/2017,,,,PASS,
YS-N24/49-4700318/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700318/2016,49,,,,,,,
YS-N24/49-4700235/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700235/2016,49,,,,,,,
YS-N24/49-4700345/2016,35,,,,,,,53.0,24.0,,,,,,,,,,,B+,N24,YS-N24/47-4700345/2016,49,WB1001050076,08/05/2018,,,,PASS,
YS-N24/49-4500157/2016,45,,,,,,,,,,,,46.0,26.0,,,,,,B+,N24,YS-N24/47-4500157/2016,49,WB1001049706,03/05/2017,,,,PASS,
YS-N24/49-4500093/2016,45,,,,,,,,,,,,41.0,21.0,,,,,,B,N24,YS-N24/47-4500093/2016,49,WB1001049674,05/06/2017,,,,PASS,
YS-N24/49-4700136/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700136/2016,49,,,,,,,
YS-N24/49-4500198/2016,45,,,,,,,,,,,,33.0,23.0,,,,,,C,N24,YS-N24/47-4500198/2016,49,WB1001049152,03/01/2018,,,,PASS,
YS-N24/49-4500055/2016,45,,,,,,,,,,,,43.0,22.0,,,,,,B,N24,YS-N24/47-4500055/2016,49,WB1001049572,23/05/2017,,,,PASS,
YS-N24/49-4700626/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700626/2016,49,,,,,,,
YS-N24/49-4700612/2016,33,,,,,,,59.0,28.0,,,,,,,,,,,A,N24,YS-N24/47-4700612/2016,49,WB1001035754,17/01/2018,,,,PASS,
YS-N24/49-4700346/2016,35,,,,,,,46.0,26.0,,,,,,,,,,,B+,N24,YS-N24/47-4700346/2016,49,WB1001038710,30/10/2017,,,,PASS,
YS-N24/49-4700195/2016,35,,,,,,,51.0,28.0,,,,,,,,,,,B+,N24,YS-N24/47-4700195/2016,49,WB1001038810,18/12/2021,,,,PASS,
YS-N24/49-4700617/2016,33,,,,,,,61.0,27.0,,,,,,,,,,,A,N24,YS-N24/47-4700617/2016,49,WB1001035730,,,,,PASS,
YS-N24/49-4700468/2016,35,,,,,,,52.0,22.0,,,,,,,,,,,B+,N24,YS-N24/47-4700468/2016,49,WB1001050154,08/06/2017,,,,PASS,
YS-N24/49-4700505/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700505/2016,49,,,,,,,
YS-N24/49-4700355/2016,35,,,,,,,50.0,26.0,,,,,,,,,,,B+,N24,YS-N24/47-4700355/2016,49,WB1001041118,25/04/2017,,,,PASS,
YS-N24/49-4700422/2016,35,,,,,,,56.0,26.0,,,,,,,,,,,A,N24,YS-N24/47-4700422/2016,49,WB1001051398,25/04/2017,,,,PASS,
YS-N24/49-4500049/2016,43,,,,,,,,,,,,67.0,29.0,,,,,,A+,N24,YS-N24/47-4500049/2016,49,WB1001046904,25/05/2017,,,,PASS,
YS-N24/49-4500131/2016,43,,,,,,,,,,,,69.0,29.0,,,,,,A+,N24,YS-N24/47-4500131/2016,49,WB1001047246,25/05/2017,,,,PASS,
YS-N24/49-4500237/2016,43,,,,,,,,,,,,57.0,26.0,,,,,,A,N24,YS-N24/47-4500237/2016,49,WB1001048048,08/06/2017,,,,PASS,
YS-N24/49-4700458/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700458/2016,49,,,,,,,
YS-N24/49-4700457/2016,35,,,,,,,58.0,20.0,,,,,,,,,,,B+,N24,YS-N24/47-4700457/2016,49,WB1001050028,24/05/2017,,,,PASS,
YS-N24/49-4700027/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700027/2016,49,,,,,,,
YS-N24/49-4700026/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700026/2016,49,,,,,,,
YS-N24/49-3100434/2016,35,,,,,,,57.0,26.0,,,,,,,,,,,A,N24,YS-N24/31-3100434/2012,49,WB1001044922,03/05/2017,,,,PASS,
YS-N24/49-4900001/2016,23,,,,,,,,,,,,,,,,,,,,N24,,49,,,,,PROMITA,,
YS-N24/49-4700074/2016,35,,,,,,,50.0,26.0,,,,,,,,,,,B+,N24,YS-N24/47-4700074/2016,49,WB1001044476,05/06/2017,,,,PASS,
YS-N24/49-4700066/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700066/2016,49,,,,,,,
YS-N24/49-4700475/2016,35,,,,,,,51.0,23.0,,,,,,,,,,,B+,N24,YS-N24/47-4700475/2016,49,WB1001050088,28/11/2019,,,,PASS,
YS-N24/49-4700303/2016,35,,,,,,,41.0,22.0,,,,,,,,,,,B,N24,YS-N24/47-4700303/2016,49,WB1001044388,23/06/2017,,,,PASS,
YS-N24/49-4700223/2016,35,,,,,,,52.0,28.0,,,,,,,,,,,A,N24,YS-N24/47-4700223/2016,49,WB1001044026,20/05/2017,,,,PASS,
YS-N24/49-4700365/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700365/2016,49,,,,,,,
YS-N24/49-4700175/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700175/2016,49,,,,,,,
YS-N24/49-4900002/2016,25,,,,,,,,,,,,,,,,,,,,N24,,49,,,,,saheli,,
YS-N24/49-4700172/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700172/2016,49,,,,,,,
YS-N24/49-4700577/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700577/2016,49,,,,,,,
YS-N24/49-4700071/2016,33,,,,,,,62.0,28.0,,,,,,,,,,,A+,N24,YS-N24/47-4700071/2016,49,WB1001035768,02/05/2017,,,,PASS,
YS-N24/49-4700034/2016,33,,,,,,,63.0,26.0,,,,,,,,,,,A,N24,YS-N24/47-4700034/2016,49,WB1001035736,,,,,PASS,
YS-N24/49-4700160/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700160/2016,49,,,,,,,
YS-N24/49-4700194/2016,35,,,,,,,57.0,27.0,,,,,,,,,,,A,N24,YS-N24/47-4700194/2016,49,WB1001041762,26/05/2017,,,,PASS,
YS-N24/49-4900003/2016,25,,,,,,,,,,,,,,,,,,,,N24,,49,,,,,saheli,,
YS-N24/49-4900004/2016,25,,,,,,,,,,,,,,,,,,,,N24,,49,,,,,saheli,,
YS-N24/49-4500121/2016,43,,,,,,,,,,,,59.0,28.0,,,,,,A,N24,YS-N24/47-4500121/2016,49,WB1001047002,29/11/2017,,,,PASS,
YS-N24/49-4500211/2016,43,,,,,,,,,,,,69.0,24.0,,,,,,A+,N24,YS-N24/47-4500211/2016,49,WB1001046812,25/05/2017,,,,PASS,
YS-N24/49-4700420/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700420/2016,49,,,,,,,
YS-N24/49-4900005/2016,25,,,,,,,,,,,,,,,,,,,,N24,,49,,,,,saheli,,
YS-N24/49-4700139/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700139/2016,49,,,,,,,
YS-N24/49-4700149/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700149/2016,49,,,,,,,
YS-N24/49-4900006/2016,25,,,,,,,,,,,,,,,,,,,,N24,,49,,,,,saheli,,
YS-N24/49-4700564/2016,35,,,,,,,48.0,24.0,,,,,,,,,,,B+,N24,YS-N24/47-4700564/2016,49,WB1001043922,13/05/2017,,,,PASS,
YS-N24/49-4900007/2016,25,,,,,,,,,,,,,,,,,,,,N24,,49,,,,,saheli,,
YS-N24/49-4700212/2016,35,,,,,,,47.0,28.0,,,,,,,,,,,B+,N24,YS-N24/47-4700212/2016,49,WB1001041164,01/09/2017,,,,PASS,
YS-N24/49-4700009/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700009/2016,49,,,,,,,
YS-N24/49-4700020/2016,35,,,,,,,49.0,26.0,,,,,,,,,,,B+,N24,YS-N24/47-4700020/2016,49,WB1001040488,04/05/2017,,,,PASS,
YS-N24/49-4700176/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700176/2016,49,,,,,,,
YS-N24/49-4700548/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700548/2016,49,,,,,,,
YS-N24/49-4700569/2016,35,,,,,,,50.0,27.0,,,,,,,,,,,B+,N24,YS-N24/47-4700569/2016,49,WB1001038420,30/05/2017,,,,PASS,
YS-N24/49-4700180/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/47-4700180/2016,49,,,,,,,
YS-N24/49-4500115/2016,45,,,,,,,,,,,,64.0,26.0,,,,,,A+,N24,YS-N24/47-4500115/2016,49,WB1001048920,15/06/2017,,,,PASS,
YS-N24/49-4700326/2016,35,,,,,,,52.0,24.0,,,,,,,,,,,B+,N24,YS-N24/47-4700326/2016,49,WB1001043538,17/06/2017,,,,PASS,
YS-N24/49-4900008/2016,25,,,,,,,,,,,,,,,,,,,,N24,,49,,,,,PROMITA,,
