reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/20-2000044/2008,33,84.0,38.0,33.0,155.0,78.0,B+,78.0,70.0,148.0,74.0,B+,0.0,0.0,0.0,0.0,,152.0,76.0,B+,N24,YS-N24/19-0943/2008,20,011064,,837/011064,28/05/2009,UNKNOWN,,
YS-N24/20-2000045/2008,33,44.0,26.0,37.0,107.0,54.0,C,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,54.0,27.0,INC,N24,YS-N24/19-1256/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000046/2008,33,74.0,34.0,32.0,140.0,70.0,B+,68.0,80.0,148.0,74.0,B+,0.0,0.0,0.0,0.0,,144.0,72.0,B+,N24,YS-N24/19-0757/2008,20,011102,30/12/2009,875/011102,30/12/2009,UNKNOWN,,
YS-N24/20-2000047/2008,33,84.0,38.0,45.0,167.0,84.0,A,54.0,80.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/19-0756/2008,20,011058,13/01/2010,831/011058,13/01/2010,UNKNOWN,,
YS-N24/20-2000048/2008,33,72.0,43.0,48.0,163.0,82.0,A,64.0,82.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,,155.0,78.0,B+,N24,YS-N24/19-0900/2008,20,011055,27/01/2010,828/011055,06/06/2009,UNKNOWN,,
YS-N24/20-2000049/2008,25,72.0,40.0,36.0,148.0,74.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,74.0,B+,N24,YS-N24/19-0900/2008,20,010660,,1506/010660,06/06/2009,UNKNOWN,,
YS-N24/20-2000050/2008,22,76.0,0.0,0.0,76.0,38.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,38.0,INC,N24,YS-N24/19-1264/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000051/2008,35,74.0,37.0,30.0,141.0,71.0,B+,62.0,88.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/19-1114/2008,20,011386,29/12/2009,1335/011386,29/12/2009,UNKNOWN,,
YS-N24/20-2000052/2008,35,68.0,32.0,36.0,136.0,68.0,B,52.0,88.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,,138.0,69.0,B,N24,YS-N24/19-1007/2008,20,011183,05/07/2010,1132/011183,06/08/2009,UNKNOWN,,
YS-N24/20-2000053/2008,35,62.0,22.0,32.0,116.0,58.0,C,44.0,90.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,125.0,63.0,B,N24,YS-N24/19-1066/2008,20,011391,04/11/2009,1340/011391,13/06/2009,UNKNOWN,,
YS-N24/20-2000054/2008,35,64.0,29.0,46.0,139.0,70.0,B+,48.0,84.0,132.0,66.0,B,0.0,0.0,0.0,0.0,,136.0,68.0,B,N24,YS-N24/19-1100/2008,20,011488,,1437/011488,,UNKNOWN,,
YS-N24/20-2000055/2008,22,64.0,30.0,46.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,70.0,B+,N24,YS-N24/19-1100/2008,20,,,821,,UNKNOWN,,
YS-N24/20-2000056/2008,22,64.0,43.0,27.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,67.0,B,N24,YS-N24/19-1137/2008,20,,,760/,30/05/2009,UNKNOWN,,
YS-N24/20-2000057/2008,35,64.0,30.0,31.0,125.0,63.0,B,64.0,81.0,145.0,73.0,B+,0.0,0.0,0.0,0.0,,136.0,68.0,B,N24,YS-N24/19-1137/2008,20,011240,,1189/011240,30/05/2009,UNKNOWN,,
YS-N24/20-2000058/2008,22,76.0,30.0,36.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,71.0,B+,N24,YS-N24/19-1060/2008,20,,,799,28/05/2009,UNKNOWN,,
YS-N24/20-2000059/2008,33,44.0,22.0,25.0,91.0,46.0,D,62.0,69.0,131.0,66.0,B,0.0,0.0,0.0,0.0,,112.0,56.0,C,N24,YS-N24/19-0675/2008,20,011085,16/01/2010,858/011085,16/01/2010,UNKNOWN,,
YS-N24/20-2000060/2008,35,66.0,32.0,36.0,134.0,67.0,B,56.0,40.0,96.0,48.0,D,0.0,0.0,0.0,0.0,,115.0,58.0,C,N24,YS-N24/19-0801/2008,20,011316,,1265/011316,18/04/2009,UNKNOWN,,
YS-N24/20-2000061/2008,35,68.0,43.0,48.0,159.0,80.0,A,88.0,88.0,176.0,88.0,A,0.0,0.0,0.0,0.0,,168.0,84.0,A,N24,YS-N24/19-0896/2008,20,011432,04/02/2011,1381/011432,29/06/2009,UNKNOWN,,
YS-N24/20-2000062/2008,35,84.0,42.0,43.0,169.0,85.0,A,64.0,96.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,165.0,83.0,A,N24,YS-N24/19-0768/2008,20,011322,22/10/2009,1271/011322,22/10/2009,UNKNOWN,,
YS-N24/20-2000063/2008,35,60.0,18.0,38.0,116.0,58.0,C,44.0,82.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,121.0,61.0,B,N24,YS-N24/19-0728/2008,20,011225,09/08/2011,1174/011225,05/06/2009,UNKNOWN,,
YS-N24/20-2000064/2008,35,78.0,24.0,40.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,71.0,36.0,INC,N24,YS-N24/19-1240/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000065/2008,35,80.0,36.0,49.0,165.0,83.0,A,76.0,98.0,174.0,87.0,A,0.0,0.0,0.0,0.0,,170.0,85.0,A,N24,YS-N24/19-1269/2008,20,011489,,1438/011489,23/06/2009,UNKNOWN,,
YS-N24/20-2000066/2008,35,78.0,32.0,38.0,148.0,74.0,B+,60.0,87.0,147.0,74.0,B+,0.0,0.0,0.0,0.0,,148.0,74.0,B+,N24,YS-N24/19-0775/2008,20,011246,,1195/011246,25/06/2009,UNKNOWN,,
YS-N24/20-2000067/2008,35,92.0,39.0,41.0,172.0,86.0,A,72.0,98.0,170.0,85.0,A,0.0,0.0,0.0,0.0,,171.0,86.0,A,N24,YS-N24/19-1201/2008,20,011319,18/08/2011,1268/011319,18/08/2011,UNKNOWN,,
YS-N24/20-2000068/2008,35,52.0,36.0,44.0,132.0,66.0,B,60.0,83.0,143.0,72.0,B+,0.0,0.0,0.0,0.0,,138.0,69.0,B,N24,YS-N24/19-0886/2008,20,011375,,1324/011375,03/05/2009,UNKNOWN,,
YS-N24/20-2000069/2008,45,80.0,42.0,27.0,149.0,75.0,B+,62.0,96.0,158.0,79.0,B+,66.0,78.0,144.0,72.0,B+,226.0,75.0,B+,N24,YS-N24/19-0066/2008,20,010402,24/08/2010,19/010402,19/07/2009,UNKNOWN,,
YS-N24/20-2000070/2008,40,54.0,86.0,0.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,70.0,B+,N24,YS-N24/19-0066/2008,20,010598,24/08/2010,235/010598,19/07/2009,UNKNOWN,,
YS-N24/20-2000071/2008,35,52.0,21.0,27.0,100.0,50.0,C,30.0,78.0,108.0,54.0,C,0.0,0.0,0.0,0.0,,104.0,52.0,C,N24,YS-N24/19-0721/2008,20,011305,,1254/011305,,UNKNOWN,,
YS-N24/20-2000072/2008,45,82.0,48.0,31.0,161.0,81.0,A,68.0,83.0,151.0,76.0,B+,52.0,87.0,139.0,70.0,B+,227.0,76.0,B+,N24,YS-N24/19-0063/2008,20,010403,18/02/2010,20/010403,28/05/2009,UNKNOWN,,
YS-N24/20-2000073/2008,45,88.0,27.0,42.0,157.0,79.0,B+,36.0,68.0,104.0,52.0,C,68.0,70.0,138.0,69.0,B,200.0,67.0,B,N24,YS-N24/19-0191/2008,20,010389,11/02/2014,6/010389,11/02/2014,UNKNOWN,,
YS-N24/20-2000074/2008,45,64.0,18.0,30.0,112.0,56.0,C,44.0,50.0,94.0,47.0,D,42.0,68.0,110.0,55.0,C,158.0,53.0,C,N24,YS-N24/19-0352/2008,20,010405,21/10/2010,22/010405,15/07/2009,UNKNOWN,,
YS-N24/20-2000075/2008,45,68.0,34.0,27.0,129.0,65.0,B,56.0,55.0,111.0,56.0,C,62.0,72.0,134.0,67.0,B,188.0,63.0,B,N24,YS-N24/19-0123/2008,20,010431,01/07/2010,48/010431,23/06/2009,UNKNOWN,,
YS-N24/20-2000076/2008,45,80.0,43.0,36.0,159.0,80.0,A,62.0,91.0,153.0,77.0,B+,64.0,73.0,137.0,69.0,B,226.0,75.0,B+,N24,YS-N24/19-0308/2008,20,010390,23/12/2009,7/010390,08/07/2009,UNKNOWN,,
YS-N24/20-2000077/2008,45,80.0,39.0,45.0,164.0,82.0,A,66.0,82.0,148.0,74.0,B+,0.0,0.0,0.0,0.0,INC,156.0,52.0,INC,N24,YS-N24/19-0078/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000078/2008,45,82.0,41.0,43.0,166.0,83.0,A,60.0,82.0,142.0,71.0,B+,46.0,68.0,114.0,57.0,C,211.0,70.0,B+,N24,YS-N24/19-0077/2008,20,010433,23/11/2009,50/010433,23/11/2009,UNKNOWN,,
YS-N24/20-2000079/2008,45,84.0,35.0,43.0,162.0,81.0,A,58.0,94.0,152.0,76.0,B+,42.0,66.0,108.0,54.0,C,211.0,70.0,B+,N24,YS-N24/19-0358/2008,20,010415,20/02/2010,32/010415,06/06/2009,UNKNOWN,,
YS-N24/20-2000080/2008,45,78.0,39.0,40.0,157.0,79.0,B+,58.0,84.0,142.0,71.0,B+,52.0,64.0,116.0,58.0,C,208.0,69.0,B,N24,YS-N24/19-0122/2008,20,010439,01/07/2010,56/010439,01/07/2010,UNKNOWN,,
YS-N24/20-2000081/2008,45,76.0,44.0,38.0,158.0,79.0,B+,66.0,64.0,130.0,65.0,B,56.0,70.0,126.0,63.0,B,207.0,69.0,B,N24,YS-N24/19-0232/2008,20,010422,20/08/2009,39/010422,13/06/2009,UNKNOWN,,
YS-N24/20-2000082/2008,40,0.0,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/19-0057/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000083/2008,40,50.0,85.0,0.0,135.0,68.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,68.0,B,N24,YS-N24/19-0065/2008,20,010594,,231/010594,,UNKNOWN,,
YS-N24/20-2000084/2008,40,0.0,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/19-0060/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000085/2008,27,44.0,54.0,68.0,166.0,83.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,83.0,A,N24,YS-N24/19-0052/2008,20,,,654,15/07/2010,UNKNOWN,,
YS-N24/20-2000086/2008,45,58.0,27.0,35.0,120.0,60.0,B,46.0,61.0,107.0,54.0,C,68.0,85.0,153.0,77.0,B+,191.0,64.0,B,N24,YS-N24/19-0056/2008,20,010411,,28/010411,,UNKNOWN,,
YS-N24/20-2000087/2008,22,82.0,27.0,31.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,70.0,B+,N24,YS-N24/19-0660/2008,20,,,817,30/05/2009,UNKNOWN,,
YS-N24/20-2000088/2008,22,62.0,30.0,32.0,124.0,62.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,62.0,B,N24,YS-N24/19-0004/2008,20,010484,04/11/2009,121/010484,04/11/2009,UNKNOWN,,
YS-N24/20-2000089/2008,35,60.0,33.0,33.0,126.0,63.0,B,64.0,96.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/19-0793/2008,20,11309,21/12/2009,1258/11309,03/06/2009,UNKNOWN,,
YS-N24/20-2000090/2008,35,0.0,0.0,0.0,0.0,69.0,B,70.0,80.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,144.0,72.0,B+,N24,YS-N24/19-0470/2008,20,011495,,1444/011495,08/06/2009,UNKNOWN,,
YS-N24/20-2000091/2008,35,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/19-0527/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000092/2008,35,84.0,30.0,38.0,152.0,76.0,B+,84.0,81.0,165.0,83.0,A,0.0,0.0,0.0,0.0,,159.0,80.0,A,N24,YS-N24/19-0762/2008,20,011133,03/06/2010,1082/011133,15/09/2013,UNKNOWN,,
YS-N24/20-2000093/2008,35,80.0,32.0,42.0,154.0,77.0,B+,64.0,79.0,143.0,72.0,B+,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/19-0792/2008,20,011348,07/11/2009,1297/011348,29/05/2009,UNKNOWN,,
YS-N24/20-2000094/2008,22,80.0,45.0,46.0,171.0,86.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,86.0,A,N24,YS-N24/19-0792/2008,20,,,786,27/05/2009,UNKNOWN,,
YS-N24/20-2000095/2008,35,82.0,42.0,41.0,165.0,83.0,A,76.0,86.0,162.0,81.0,A,0.0,0.0,0.0,0.0,,164.0,82.0,A,N24,YS-N24/19-0763/2008,20,011372,,1321/011372,15/06/2009,UNKNOWN,,
YS-N24/20-2000096/2008,35,58.0,27.0,38.0,123.0,62.0,B,68.0,87.0,155.0,78.0,B+,0.0,0.0,0.0,0.0,,140.0,70.0,B+,N24,YS-N24/19-0764/2008,20,011392,28/08/2009,1341/011392,13/06/2009,UNKNOWN,,
YS-N24/20-2000097/2008,35,96.0,38.0,33.0,167.0,84.0,A,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,84.0,42.0,INC,N24,YS-N24/19-0798/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000098/2008,35,78.0,21.0,30.0,129.0,65.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,65.0,33.0,INC,N24,YS-N24/19-0740/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000099/2008,45,54.0,19.0,42.0,115.0,58.0,C,28.0,66.0,94.0,47.0,D,42.0,79.0,121.0,61.0,B,166.0,55.0,C,N24,YS-N24/19-0354/2008,20,010400,,17/010400,,UNKNOWN,,
YS-N24/20-2000100/2008,40,0.0,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/19-0354/2008,20,,,,,UNKNOWN,,
YS-N24/20-2000101/2008,23,52.0,31.0,46.0,129.0,65.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,65.0,B,N24,YS-N24/19-0069/2008,20,010586,14/10/2009,223/010586,06/07/2009,UNKNOWN,,
YS-N24/20-2000102/2008,35,84.0,22.0,44.0,150.0,75.0,B+,66.0,86.0,152.0,76.0,B+,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/19-1185/2008,20,011449,,1398/011449,30/06/2009,UNKNOWN,,
YS-N24/20-2000103/2008,35,74.0,33.0,43.0,150.0,75.0,B+,64.0,79.0,143.0,72.0,B+,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/19-0849/2008,20,011195,,1144/011195,02/06/2009,UNKNOWN,,
YS-N24/20-2000104/2008,35,90.0,32.0,44.0,166.0,83.0,A,70.0,93.0,163.0,82.0,A,0.0,0.0,0.0,0.0,,165.0,83.0,A,N24,YS-N24/19-0767/2008,20,011422,17/04/2010,1371/011422,02/06/2009,UNKNOWN,,
