reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/50-4800523/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800523/2016,50,,,,,,,
YS-N24/50-4800009/2016,35,,,,,,,54.0,26.0,,,,,,,,,,,A,N24,YS-N24/48-4800009/2016,50,WB1001167122,27/07/2017,,,,PASS,
YS-N24/50-4800008/2016,35,,,,,,,50.0,27.0,,,,,,,,,,,B+,N24,YS-N24/48-4800008/2016,50,WB1001167196,27/07/2017,,,,PASS,
YS-N24/50-4800013/2016,35,,,,,,,57.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800013/2016,50,WB1001167178,11/10/2018,,,,PASS,
YS-N24/50-4800270/2016,37,,,,,,,59.0,25.0,,,,,,,,,,,A,N24,YS-N24/48-4800270/2016,50,WB1001162944,08/02/2018,,,,PASS,
YS-N24/50-4800271/2016,37,,,,,,,58.0,25.0,,,,,,,,,,,A,N24,YS-N24/48-4800271/2016,50,WB1001162994,27/01/2018,,,,PASS,
YS-N24/50-4800528/2016,35,,,,,,,57.0,26.0,,,,,,,,,,,A,N24,YS-N24/48-4800528/2016,50,WB1001167078,04/07/2017,,,,PASS,
YS-N24/50-4800539/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800539/2016,50,,,,,,,
YS-N24/50-4800527/2016,35,,,,,,,54.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800527/2016,50,WB1001167044,13/10/2017,,,,PASS,
YS-N24/50-3900272/2016,45,,,,,,,,,,,,49.0,27.0,,,,,,B+,N24,YS-N24/48-3900272/2016,50,WB1001165646,06/07/2017,,,,PASS,
YS-N24/50-4800034/2016,35,,,,,,,56.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800034/2016,50,WB1001166906,28/06/2017,,,,PASS,
YS-N24/50-4800090/2016,35,,,,,,,52.0,28.0,,,,,,,,,,,A,N24,YS-N24/48-4800090/2016,50,WB1001172458,22/06/2017,,,,PASS,
YS-N24/50-4800039/2016,35,,,,,,,54.0,25.0,,,,,,,,,,,B+,N24,YS-N24/48-4800039/2016,50,WB1001172422,28/11/2017,,,,PASS,
YS-N24/50-4800288/2016,35,,,,,,,39.0,25.0,,,,,,,,,,,B,N24,YS-N24/48-4800288/2016,50,WB1001178116,25/08/2018,,,,PASS,
YS-N24/50-4800361/2016,35,,,,,,,66.0,27.0,,,,,,,,,,,A+,N24,YS-N24/48-4800361/2016,50,WB1001197250,08/09/2017,,,,PASS,
YS-N24/50-4800311/2016,35,,,,,,,43.0,25.0,,,,,,,,,,,B,N24,YS-N24/48-4800311/2016,50,WB1001179796,30/08/2017,,,,PASS,
YS-N24/50-4800289/2016,35,,,,,,,65.0,23.0,,,,,,,,,,,A,N24,YS-N24/48-4800289/2016,50,WB1001179836,17/07/2017,,,,PASS,
YS-N24/50-4800197/2016,32,,,,,,,65.0,24.0,,,,,,,,,,,A,N24,YS-N24/48-4800197/2016,50,WB1001163804,01/07/2017,,,,PASS,
YS-N24/50-4800134/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800134/2016,50,,,,,,,
YS-N24/50-4800162/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800162/2016,50,,,,,,,
YS-N24/50-4800096/2016,35,,,,,,,56.0,22.0,,,,,,,,,,,B+,N24,YS-N24/48-4800096/2016,50,WB1001176762,29/07/2017,,,,PASS,
YS-N24/50-4800161/2016,35,,,,,,,57.0,25.0,,,,,,,,,,,A,N24,YS-N24/48-4800161/2016,50,WB1001179198,17/07/2017,,,,PASS,
YS-N24/50-4800473/2016,35,,,,,,,61.0,24.0,,,,,,,,,,,A,N24,YS-N24/48-4800473/2016,50,WB1001172486,06/10/2017,,,,PASS,
YS-N24/50-4800402/2016,32,,,,,,,67.0,25.0,,,,,,,,,,,A+,N24,YS-N24/48-4800402/2016,50,WB1001163520,24/06/2017,,,,PASS,
YS-N24/50-4800338/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800338/2016,50,,,,,,,
YS-N24/50-4800049/2016,35,,,,,,,48.0,25.0,,,,,,,,,,,B+,N24,YS-N24/48-4800049/2016,50,WB1001178484,16/09/2017,,,,PASS,
YS-N24/50-4800050/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800050/2016,50,,,,,,,
YS-N24/50-4800223/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800223/2016,50,,,,,,,
YS-N24/50-4800048/2016,35,,,,,,,52.0,24.0,,,,,,,,,,,B+,N24,YS-N24/48-4800048/2016,50,WB1001178520,18/07/2017,,,,PASS,
YS-N24/50-4800290/2016,35,,,,,,,66.0,25.0,,,,,,,,,,,A+,N24,YS-N24/48-4800290/2016,50,WB1001179774,17/07/2017,,,,PASS,
YS-N24/50-4800465/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800465/2016,50,,,,,,,
YS-N24/50-4800466/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800466/2016,50,,,,,,,
YS-N24/50-3900617/2016,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-3900617/2016,50,,,,,,,
YS-N24/50-4800097/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800097/2016,50,,,,,,,
YS-N24/50-4800079/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800079/2016,50,,,,,,,
YS-N24/50-4800098/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800098/2016,50,,,,,,,
YS-N24/50-4800099/2016,35,,,,,,,56.0,22.0,,,,,,,,,,,B+,N24,YS-N24/48-4800099/2016,50,WB1001178796,25/07/2017,,,,PASS,
YS-N24/50-4800187/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800187/2016,50,,,,,,,
YS-N24/50-4800138/2016,35,,,,,,,53.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800138/2016,50,WB1001167278,28/06/2017,,,,PASS,
YS-N24/50-4800175/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800175/2016,50,,,,,,,
YS-N24/50-4800020/2016,35,,,,,,,52.0,28.0,,,,,,,,,,,A,N24,YS-N24/48-4800020/2016,50,WB1001166948,10/08/2017,,,,PASS,
YS-N24/50-4800035/2016,33,,,,,,,48.0,28.0,,,,,,,,,,,B+,N24,YS-N24/48-4800035/2016,50,WB1001162710,18/07/2017,,,,PASS,
YS-N24/50-4800201/2016,33,,,,,,,54.0,26.0,,,,,,,,,,,A,N24,YS-N24/48-4800201/2016,50,WB1001162550,31/07/2017,,,,PASS,
YS-N24/50-4800140/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800140/2016,50,,,,,,,
YS-N24/50-4800139/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800139/2016,50,,,,,,,
YS-N24/50-4800309/2016,35,,,,,,,53.0,26.0,,,,,,,,,,,B+,N24,YS-N24/48-4800309/2016,50,WB1001179758,30/08/2017,,,,PASS,
YS-N24/50-4800235/2016,33,,,,,,,56.0,25.0,,,,,,,,,,,A,N24,YS-N24/48-4800235/2016,50,WB1001159962,,,,,PASS,
YS-N24/50-4800168/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800168/2016,50,,,,,,,
YS-N24/50-4800372/2016,35,,,,,,,54.0,28.0,,,,,,,,,,,A,N24,YS-N24/48-4800372/2016,50,WB1001177894,22/07/2017,,,,PASS,
YS-N24/50-4800192/2016,35,,,,,,,59.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800192/2016,50,WB1001177526,26/07/2017,,,,PASS,
YS-N24/50-5000003/2016,25,,48.0,28.0,,,,,,,,,,,,,,,,B+,N24,,50,WB1001153958,08/07/2017,,,saheli,PASS,
YS-N24/50-4800068/2016,32,,,,,,,63.0,25.0,,,,,,,,,,,A,N24,YS-N24/48-4800068/2016,50,WB1001185762,04/07/2017,,,,PASS,
YS-N24/50-4800126/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800126/2016,50,,,,,,,
YS-N24/50-4800124/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800124/2016,50,,,,,,,
YS-N24/50-5000004/2016,23,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,saheli,,
YS-N24/50-4800015/2016,37,,,,,,,48.0,28.0,,,,,,,,,,,B+,N24,YS-N24/48-4800015/2016,50,WB1001162900,30/06/2017,,,,PASS,
YS-N24/50-4800196/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800196/2016,50,,,,,,,
YS-N24/50-4800261/2016,35,,,,,,,58.0,28.0,,,,,,,,,,,A,N24,YS-N24/48-4800261/2016,50,WB1001175152,04/08/2017,,,,PASS,
YS-N24/50-4800322/2016,35,,,,,,,63.0,24.0,,,,,,,,,,,A,N24,YS-N24/48-4800322/2016,50,WB1001179884,09/09/2017,,,,PASS,
YS-N24/50-4800504/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800504/2016,50,,,,,,,
YS-N24/50-4800512/2016,35,,,,,,,61.0,26.0,,,,,,,,,,,A,N24,YS-N24/48-4800512/2016,50,WB1001183132,26/10/2017,,,,PASS,
YS-N24/50-4800503/2016,35,,,,,,,64.0,28.0,,,,,,,,,,,A+,N24,YS-N24/48-4800503/2016,50,WB1001184480,21/06/2017,,,,PASS,
YS-N24/50-4800505/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800505/2016,50,,,,,,,
YS-N24/50-4800249/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800249/2016,50,,,,,,,
YS-N24/50-5000005/2016,25,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,PROMITA,,
YS-N24/50-3900565/2016,45,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-3900565/2016,50,,,,,,,
YS-N24/50-4800438/2016,35,,,,,,,53.0,28.0,,,,,,,,,,,A,N24,YS-N24/48-4800438/2016,50,WB1001167098,26/07/2017,,,,PASS,
YS-N24/50-4800369/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800369/2016,50,,,,,,,
YS-N24/50-4800462/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800462/2016,50,,,,,,,
YS-N24/50-4800242/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800242/2016,50,,,,,,,
YS-N24/50-4800136/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800136/2016,50,,,,,,,
YS-N24/50-4800469/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800469/2016,50,,,,,,,
YS-N24/50-4800554/2016,35,,,,,,,54.0,24.0,,,,,,,,,,,B+,N24,YS-N24/48-4800554/2016,50,WB1001177738,09/02/2018,,,,PASS,
YS-N24/50-4800470/2016,37,,,,,,,55.0,28.0,,,,,,,,,,,A,N24,YS-N24/48-4800470/2016,50,WB1001162842,10/08/2017,,,,PASS,
YS-N24/50-4800088/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800088/2016,50,,,,,,,
YS-N24/50-4800254/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800254/2016,50,,,,,,,
YS-N24/50-4800553/2016,35,,,,,,,59.0,28.0,,,,,,,,,,,A,N24,YS-N24/48-4800553/2016,50,WB1001177720,09/02/2018,,,,PASS,
YS-N24/50-4800456/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800456/2016,50,,,,,,,
YS-N24/50-5000006/2016,25,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,saheli,,
YS-N24/50-4600071/2016,45,,,,,,,,,,,,48.0,27.0,,,,,,B+,N24,YS-N24/48-4600071/2016,50,WB1001165848,19/07/2017,,,,PASS,
YS-N24/50-4600095/2016,45,,,,,,,,,,,,57.0,27.0,,,,,,A,N24,YS-N24/48-4600095/2016,50,WB1001165742,19/07/2017,,,,PASS,
YS-N24/50-5000007/2016,25,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,PROMITA,,
YS-N24/50-4800373/2016,35,,,,,,,53.0,29.0,,,,,,,,,,,A,N24,YS-N24/48-4800373/2016,50,WB1001177560,22/07/2017,,,,PASS,
YS-N24/50-4800017/2016,35,,,,,,,51.0,22.0,,,,,,,,,,,B+,N24,YS-N24/48-4800017/2016,50,WB1001175354,24/10/2017,,,,PASS,
YS-N24/50-4800065/2016,35,,,,,,,48.0,23.0,,,,,,,,,,,B+,N24,YS-N24/48-4800065/2016,50,WB1001175422,08/08/2017,,,,PASS,
YS-N24/50-4800064/2016,35,,,,,,,56.0,22.0,,,,,,,,,,,B+,N24,YS-N24/48-4800064/2016,50,WB1001175510,08/08/2017,,,,PASS,
YS-N24/50-4800348/2016,35,,,,,,,43.0,26.0,,,,,,,,,,,B,N24,YS-N24/48-4800348/2016,50,WB1001398332,,,,,PASS,
YS-N24/50-4600059/2016,45,,,,,,,,,,,,55.0,26.0,,,,,,A,N24,YS-N24/48-4600059/2016,50,WB1001166330,31/03/2018,,,,PASS,
YS-N24/50-4600098/2016,45,,,,,,,,,,,,46.0,28.0,,,,,,B+,N24,YS-N24/48-4600098/2016,50,WB1001165292,01/09/2017,,,,PASS,
YS-N24/50-4800520/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800520/2016,50,,,,,,,
YS-N24/50-4800522/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800522/2016,50,,,,,,,
YS-N24/50-4800558/2016,35,,,,,,,61.0,23.0,,,,,,,,,,,A,N24,YS-N24/48-4800558/2016,50,WB1001176836,15/07/2017,,,,PASS,
YS-N24/50-4800054/2016,35,,,,,,,57.0,24.0,,,,,,,,,,,A,N24,YS-N24/48-4800054/2016,50,WB1001179914,26/07/2017,,,,PASS,
YS-N24/50-4600063/2016,43,,,,,,,,,,,,67.0,29.0,,,,,,A+,N24,YS-N24/48-4600063/2016,50,WB1001163894,01/07/2017,,,,PASS,
YS-N24/50-4800552/2016,35,,,,,,,58.0,22.0,,,,,,,,,,,A,N24,YS-N24/48-4800552/2016,50,WB1001183516,,,,,PASS,
YS-N24/50-4800551/2016,35,,,,,,,58.0,21.0,,,,,,,,,,,B+,N24,YS-N24/48-4800551/2016,50,WB1001183550,19/06/2017,,,,PASS,
YS-N24/50-4800163/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800163/2016,50,,,,,,,
YS-N24/50-4800165/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800165/2016,50,,,,,,,
YS-N24/50-4800164/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800164/2016,50,,,,,,,
YS-N24/50-4800251/2016,35,,,,,,,57.0,24.0,,,,,,,,,,,A,N24,YS-N24/48-4800251/2016,50,WB1001172464,28/10/2017,,,,PASS,
YS-N24/50-5000008/2016,25,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,saheli,,
YS-N24/50-4800218/2016,35,,,,,,,59.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800218/2016,50,WB1001174258,23/11/2017,,,,PASS,
YS-N24/50-4800238/2016,35,,,,,,,56.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800238/2016,50,WB1001174728,,,,,PASS,
YS-N24/50-5000009/2016,25,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,PROMITA,,
YS-N24/50-5000010/2016,25,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,PROMITA,,
YS-N24/50-4800400/2016,35,,,,,,,54.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800400/2016,50,WB1001177876,21/09/2017,,,,PASS,
YS-N24/50-4800401/2016,35,,,,,,,54.0,29.0,,,,,,,,,,,A,N24,YS-N24/48-4800401/2016,50,WB1001177784,21/09/2017,,,,PASS,
YS-N24/50-4800445/2016,35,,,,,,,58.0,24.0,,,,,,,,,,,A,N24,YS-N24/48-4800445/2016,50,WB1001167222,02/01/2018,,,,PASS,
YS-N24/50-4800417/2016,35,,,,,,,54.0,28.0,,,,,,,,,,,A,N24,YS-N24/48-4800417/2016,50,WB1001177326,27/07/2017,,,,PASS,
YS-N24/50-4400483/2016,32,,,,,,,,,,,,,,,,,,,,N24,YS-N24/44-4400483/2015,50,,,,,,,
YS-N24/50-4800205/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800205/2016,50,,,,,,,
YS-N24/50-4800137/2016,33,,,,,,,61.0,24.0,,,,,,,,,,,A,N24,YS-N24/48-4800137/2016,50,WB1001160012,03/02/2018,,,,PASS,
YS-N24/50-4800411/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800411/2016,50,,,,,,,
YS-N24/50-4800412/2016,33,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800412/2016,50,,,,,,,
YS-N24/50-4800431/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800431/2016,50,,,,,,,
YS-N24/50-5000011/2016,22,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,PROMITA,,
YS-N24/50-5000012/2016,25,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,PROMITA,,
YS-N24/50-4800229/2016,35,,,,,,,40.0,23.0,,,,,,,,,,,B,N24,YS-N24/48-4800229/2016,50,WB1001174456,17/10/2017,,,,PASS,
YS-N24/50-4800239/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800239/2016,50,,,,,,,
YS-N24/50-4800248/2016,35,,,,,,,,,,,,,,,,,,,,N24,YS-N24/48-4800248/2016,50,,,,,,,
YS-N24/50-4800502/2016,35,,,,,,,59.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800502/2016,50,WB1001184412,20/07/2017,,,,PASS,
YS-N24/50-4800576/2016,32,,,,,,,56.0,25.0,,,,,,,,,,,A,N24,YS-N24/48-4800576/2016,50,WB1001163664,29/01/2018,,,,PASS,
YS-N24/50-4800573/2016,32,,,,,,,54.0,26.0,,,,,,,,,,,A,N24,YS-N24/48-4800573/2016,50,WB1001163276,06/03/2018,,,,PASS,
YS-N24/50-5000013/2016,25,,,,,,,,,,,,,,,,,,,,N24,,50,,,,,PROMITA,,
YS-N24/50-4800437/2016,35,,,,,,,56.0,27.0,,,,,,,,,,,A,N24,YS-N24/48-4800437/2016,50,WB1001167058,08/08/2017,,,,PASS,
