batchcode,coursecode,courseid,batchday,batchtime,faculty,totalseat,alloted,classstart,terget,remarks,session,ses_half,centre,DELETEd,USER
32002,32,DDTP-Sem-II,TUE-FRI,11-30 AM TO 1-30 PM,SAMARESH KARMAKAR,11.0,11.0,01/08/2000,0.0,,3,A,N24,,UNKNOWN
32003,32,DDTP-Sem-II,WED-SAT,2 PM TO 4 PM,SAMARESH KARMAKAR,10.0,10.0,02/08/2000,0.0,,3,A,N24,,UNKNOWN
33001,33,DFAS-Sem-II,TUE-FRI,9-30 AM TO 11-30 AM,SAMARESH KARMAKAR,6.0,6.0,01/08/2000,0.0,,3,A,N24,,UNKNOWN
33003,33,DFAS-Sem-II,TUE-FRI,2 PM TO 4 PM,SAMARESH KARMAKAR,16.0,16.0,01/08/2000,0.0,,3,A,N24,,UNKNOWN
35001,35,DITA-Sem-II,MON-THU,9-30 AM TO 11-30 AM,SAMARESH KARMAKAR,9.0,9.0,31/07/2000,0.0,,3,A,N24,,UNKNOWN
35003,35,DITA-Sem-II,TUE-FRI,11-30 AM TO 1-30 PM,SAMARESH KARMAKAR,17.0,17.0,01/08/2000,0.0,,3,A,N24,,UNKNOWN
35004,35,DITA-Sem-II,WED-SAT,11-30 AM TO 1-30 PM,SAMARESH KARMAKAR,13.0,13.0,02/08/2000,0.0,,3,A,N24,,UNKNOWN
35005,35,DITA-Sem-II,MON-THU,2 PM TO 4 PM,SAMARESH KARMAKAR,12.0,12.0,31/07/2000,0.0,,3,A,N24,,UNKNOWN
35006,35,DITA-Sem-II,WED-SAT,4 PM TO 6 PM,SAMARESH KARMAKAR,11.0,11.0,02/08/2000,0.0,,3,A,N24,,UNKNOWN
4001,40,CIA,SUNDAY,10 AM TO 2 PM,PROMITESH MOULICK,14.0,14.0,06/08/2000,0.0,,3,A,N24,,UNKNOWN
4002,40,CIA,TUE-FRI,2 PM TO 4 PM,PROMITESH MOULICK,15.0,15.0,04/08/2000,0.0,,3,A,N24,,UNKNOWN
4003,40,CIA,TUE-FRI,4 PM TO 6 PM,PROMITESH MOULICK,17.0,17.0,04/08/2000,0.0,,3,A,N24,,UNKNOWN
