batchcode,coursecode,courseid,batchday,batchtime,faculty,totalseat,alloted,classstart,terget,remarks,session,ses_half,centre,DELETEd,USER
25012,25,CITA/DITA-Sem-I,WED-SAT,9:30AM TO 11:30PM,SAMARESH KARMAKAR,18.0,18.0,24/01/2001,0.0,,4,A,N24,,UNKNOWN
25013,25,CITA/DITA-Sem-I,WED-SAT,11:30PM TO 1:30PM,SAMARESH KARMAKAR,19.0,19.0,24/01/2001,0.0,,4,A,N24,,UNKNOWN
25014,25,CITA/DITA-Sem-I,WED-SAT,2PM TO 4PM,SAMARESH KARMAKAR,18.0,18.0,24/01/2001,0.0,,4,A,N24,,UNKNOWN
25015,25,CITA/DITA-Sem-I,WED-SAT,4PM TO 6PM,SAMARESH KARMAKAR,15.0,15.0,24/01/2001,0.0,,4,A,N24,,UNKNOWN
25016,25,CITA/DITA-Sem-I,TUE-FRI,9:30AM TO 11:30AM,SAMARESH KARMAKAR,17.0,17.0,30/01/2001,0.0,,4,A,N24,,UNKNOWN
25017,25,CITA/DITA-Sem-I,MON-THU,9:30AM TO 11:30AM,SAMARESH KARMAKAR,17.0,17.0,22/01/2001,0.0,,4,A,N24,,UNKNOWN
25018,25,CITA/DITA-Sem-I,MON-THU,6 PM TO 8 PM,SAMARESH KARMAKAR,18.0,18.0,22/01/2001,0.0,,4,A,N24,,UNKNOWN
25019,25,CITA/DITA-Sem-I,WED-SAT,6 PM TO 8 PM,SAMARESH KARMAKAR,22.0,22.0,24/01/2001,0.0,,4,A,N24,,UNKNOWN
25020,25,CITA/DITA-Sem-I,MON-THU,6 PM TO 8 PM,SAMARESH KARMAKAR,24.0,24.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
25021,25,CITA/DITA-Sem-I,WED-SAT,09-30 AM to 11-30 AM,SAMARESH KARMAKAR,18.0,18.0,27/01/2001,0.0,,4,A,N24,,UNKNOWN
25022,25,CITA/DITA-Sem-I,TUE-FRI,9-30 AM TO 11-30 AM,SAMARESH KARMAKAR,22.0,22.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
25023,25,CITA/DITA-Sem-I,WED-SAT,04 PM TO 06 PM,SAMARESH KARMAKAR,18.0,18.0,27/01/2001,0.0,,4,A,N24,,UNKNOWN
25024,25,CITA/DITA-Sem-I,WED-SAT,06 PM TO 08 PM,SAMARESH KARMAKAR,4.0,4.0,24/01/2001,0.0,,4,A,N24,,UNKNOWN
32001,32,DDTP-Sem-II,TUE-FRI,9-30 AM to 11-30 AM,SAMARESH KARMAKAR,10.0,10.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
32002,32,DDTP-Sem-II,WED-SAT,02 PM to 04 PM,SAMARESH KARMAKAR,18.0,18.0,27/01/2001,0.0,,4,A,N24,,UNKNOWN
32003,32,DDTP-Sem-II,MON-THU,04 PM to 06 PM,SAMARESH KARMAKAR,10.0,10.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
33001,33,DFAS-Sem-II,MON-THU,09-30 AM to 11-30 AM,Sougata Chaki,16.0,16.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
33002,33,DFAS-Sem-II,TUE-FRI,09-30 AM to 11-30 AM,SAMARESH KARMAKAR,1.0,1.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
33003,33,DFAS-Sem-II,WED-SAT,11-30 AM to 01-30 PM,SAMARESH KARMAKAR,15.0,15.0,27/01/2001,0.0,,4,A,N24,,UNKNOWN
33004,33,DFAS-Sem-II,MON-THU,02 PM to 04 PM,SAMARESH KARMAKAR,16.0,16.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
33005,33,DFAS-Sem-II,TUE-FRI,04 PM to 06 PM,Sougata Chaki,10.0,10.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
33006,33,DFAS-Sem-II,WED-SAT,06 PM to 08 PM,Sougata Chaki,16.0,16.0,27/01/2001,0.0,,4,A,N24,,UNKNOWN
33007,33,DFAS-Sem-II,TUE-FRI,06 PM TO 08 PM,SAMARESH KARMAKAR,8.0,8.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
35001,35,DITA-Sem-II,MON-THU,09-30 AM to 11-30 AM,SAMARESH KARMAKAR,16.0,16.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
35002,35,DITA-Sem-II,WED-SAT,09-30 AM to 11-30 AM,SAMARESH KARMAKAR,16.0,16.0,07/01/2001,0.0,,4,A,N24,,UNKNOWN
35004,35,DITA-Sem-II,MON-THU,11-30 AM to 01-30 PM,SAMARESH KARMAKAR,16.0,16.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
35005,35,DITA-Sem-II,TUE-FRI,11-30 AM to 01-30 PM,SAMARESH KARMAKAR,17.0,17.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
35006,35,DITA-Sem-II,WED-SAT,11-30 AM to 01-30 PM,SAMARESH KARMAKAR,16.0,16.0,27/01/2001,0.0,,4,A,N24,,UNKNOWN
35007,35,DITA-Sem-II,MON-THU,02 PM to 04 PM,SAMARESH KARMAKAR,16.0,16.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
35008,35,DITA-Sem-II,TUE-FRI,02 PM to 04 PM,SAMARESH KARMAKAR,16.0,16.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
35009,35,DITA-Sem-II,WED-SAT,02 PM to 04 PM,SAMARESH KARMAKAR,14.0,14.0,27/01/2001,0.0,,4,A,N24,,UNKNOWN
35010,35,DITA-Sem-II,MON-THU,04 PM to 06 PM,SAMARESH KARMAKAR,13.0,13.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
35011,35,DITA-Sem-II,TUE-FRI,04 PM to 06 PM,SAMARESH KARMAKAR,16.0,16.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
35012,35,DITA-Sem-II,WED-SAT,04 PM to 06 PM,SAMARESH KARMAKAR,16.0,16.0,27/01/2001,0.0,,4,A,N24,,UNKNOWN
35013,35,DITA-Sem-II,MON-THU,06 PM to 08 PM,SAMARESH KARMAKAR,5.0,5.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
35014,35,DITA-Sem-II,TUE-FRI,06 PM to 08 PM,SAMARESH KARMAKAR,7.0,7.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
35015,35,DITA-Sem-II,WED-SAT,06 PM to 08 PM,SAMARESH KARMAKAR,14.0,14.0,27/01/2001,0.0,,4,A,N24,,UNKNOWN
35016,35,DITA-Sem-II,TUE-FRI,02 PM TO 04 PM,SAMARESH KARMAKAR,2.0,2.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
4001,40,CIA,MON-THU,11-30 AM to 01-30 PM,PROMITESH MOULICK,16.0,16.0,25/01/2001,0.0,,4,A,N24,,UNKNOWN
4002,40,CIA,WED-SAT,06 PM TO 08 PM,PROMITESH MOULICK,5.0,5.0,04/01/2001,0.0,,4,A,N24,,UNKNOWN
4003,40,CIA,TUE-FRI,02 PM TO 04 PM,PROMITESH MOULICK,17.0,17.0,02/02/2001,0.0,,4,A,N24,,UNKNOWN
