reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/44-4000014/2015,45,88.0,35.0,33.0,156.0,78.0,B+,62.0,94.0,156.0,78.0,B+,36.0,84.0,120.0,60.0,B,216.0,72.0,B+,N24,YS-N24/42-4000014/2014,44,021057,27/04/2016,22/021057,20/01/2016,,,
YS-N24/44-4200049/2015,35,64.0,31.0,45.0,140.0,70.0,B+,34.0,79.0,113.0,57.0,C,0.0,0.0,0.0,0.0,,127.0,64.0,B,N24,YS-N24/42-4200049/2014,44,021399,28/03/2016,434/021399,06/01/2016,,,
YS-N24/44-4200144/2015,35,90.0,37.0,46.0,173.0,87.0,A,32.0,80.0,112.0,56.0,C,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/42-4200144/2014,44,021353,26/03/2016,388/021353,26/03/2016,,,
YS-N24/44-4000139/2015,45,80.0,29.0,44.0,153.0,77.0,B+,54.0,77.0,131.0,66.0,B,34.0,80.0,114.0,57.0,C,200.0,67.0,B,N24,YS-N24/42-4000139/2014,44,021083,21/03/2016,48/021083,15/01/2016,,,
YS-N24/44-4200077/2015,35,72.0,29.0,46.0,147.0,74.0,B+,36.0,75.0,111.0,56.0,C,0.0,0.0,0.0,0.0,,130.0,65.0,B,N24,YS-N24/42-4200077/2014,44,021391,10/11/2017,426/021391,13/01/2016,,,
YS-N24/44-4200133/2015,33,72.0,26.0,43.0,141.0,71.0,B+,46.0,86.0,132.0,66.0,B,0.0,0.0,0.0,0.0,,137.0,69.0,B,N24,YS-N24/42-4200133/2014,44,021332,,335/021332,,,,
YS-N24/44-4200004/2015,33,86.0,37.0,46.0,169.0,85.0,A,66.0,90.0,156.0,78.0,B+,0.0,0.0,0.0,0.0,,163.0,82.0,A,N24,YS-N24/42-4200004/2014,44,021325,04/04/2016,328/021325,06/01/2016,,,
YS-N24/44-4200005/2015,33,80.0,34.0,45.0,159.0,80.0,A,54.0,72.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/42-4200005/2014,44,021331,,334/021331,,,,
YS-N24/44-4000261/2015,43,90.0,40.0,34.0,164.0,82.0,A,52.0,86.0,138.0,69.0,B,44.0,92.0,136.0,68.0,B,219.0,73.0,B+,N24,YS-N24/42-4000261/2014,44,021044,22/08/2016,9/021044,22/08/2016,,,
YS-N24/44-4000498/2015,43,68.0,25.0,43.0,136.0,68.0,B,48.0,91.0,139.0,70.0,B+,62.0,94.0,156.0,78.0,B+,216.0,72.0,B+,N24,YS-N24/42-4000498/2014,44,021053,02/05/2016,18/021053,05/01/2016,,,
YS-N24/44-4200046/2015,35,78.0,26.0,44.0,148.0,74.0,B+,46.0,81.0,127.0,64.0,B,0.0,0.0,0.0,0.0,,138.0,69.0,B,N24,YS-N24/42-4200046/2014,44,021346,28/04/2016,381/021346,17/12/2015,,,
YS-N24/44-4200090/2015,35,98.0,41.0,40.0,179.0,90.0,A+,76.0,79.0,155.0,78.0,B+,0.0,0.0,0.0,0.0,,168.0,84.0,A,N24,YS-N24/42-4200090/2014,44,021390,21/04/2016,425/021390,21/04/2016,,,
YS-N24/44-4200066/2015,35,90.0,39.0,42.0,171.0,86.0,A,70.0,85.0,155.0,78.0,B+,0.0,0.0,0.0,0.0,,164.0,82.0,A,N24,YS-N24/42-4200066/2014,44,021365,23/04/2016,400/021365,02/01/2016,,,
YS-N24/44-4200067/2015,35,82.0,32.0,42.0,156.0,78.0,B+,76.0,82.0,158.0,79.0,B+,0.0,0.0,0.0,0.0,,157.0,79.0,B+,N24,YS-N24/42-4200067/2014,44,021360,23/04/2016,395/021360,02/01/2016,,,
YS-N24/44-4400001/2015,25,56.0,23.0,32.0,111.0,56.0,C,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,111.0,56.0,C,N24,,44,,,585,17/12/2015,PROMITA,,
YS-N24/44-4200136/2015,35,88.0,33.0,40.0,161.0,81.0,A,50.0,89.0,139.0,70.0,B+,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/42-4200136/2014,44,021351,09/04/2016,386/021351,09/04/2016,,,
YS-N24/44-4000115/2015,43,80.0,27.0,41.0,148.0,74.0,B+,54.0,88.0,142.0,71.0,B+,48.0,94.0,142.0,71.0,B+,216.0,72.0,B+,N24,YS-N24/42-4000115/2014,44,021038,30/08/2016,3/021038,14/01/2016,,,
YS-N24/44-4000129/2015,43,76.0,26.0,47.0,149.0,75.0,B+,54.0,91.0,145.0,73.0,B+,42.0,94.0,136.0,68.0,B,216.0,72.0,B+,N24,YS-N24/42-4000129/2014,44,021048,30/08/2016,13/021048,30/08/2016,,,
YS-N24/44-4000511/2015,43,76.0,20.0,44.0,140.0,70.0,B+,36.0,93.0,129.0,65.0,B,50.0,92.0,142.0,71.0,B+,206.0,69.0,B,N24,YS-N24/42-4000511/2014,44,021037,27/09/2016,2/021037,27/09/2016,,,
YS-N24/44-4000186/2015,43,100.0,46.0,46.0,192.0,96.0,A+,56.0,94.0,150.0,75.0,B+,58.0,94.0,152.0,76.0,B+,247.0,83.0,A,N24,YS-N24/42-4000186/2014,44,021052,09/08/2016,17/021052,08/02/2016,,,
YS-N24/44-4400002/2015,25,74.0,21.0,32.0,127.0,64.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,127.0,64.0,B,N24,,44,021232,,214/021232,,saheli,,
YS-N24/44-4400003/2015,25,74.0,21.0,40.0,135.0,68.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,,44,,,550,27/06/2017,PROMITA,,
YS-N24/44-4000496/2015,43,75.0,23.0,46.0,144.0,72.0,B+,34.0,92.0,126.0,63.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,INC,N24,YS-N24/42-4000496/2014,44,,,,,,,
YS-N24/44-4200026/2015,35,94.0,41.0,48.0,183.0,92.0,A+,72.0,96.0,168.0,84.0,A,0.0,0.0,0.0,0.0,,176.0,88.0,A,N24,YS-N24/42-4200026/2014,44,021386,,421/021386,23/12/2015,,,
YS-N24/44-4400004/2015,23,96.0,40.0,44.0,180.0,90.0,A+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,180.0,90.0,A+,N24,,44,,,356,24/12/2015,PROMITA,,
YS-N24/44-4200085/2015,35,96.0,45.0,42.0,183.0,92.0,A+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/42-4200085/2014,44,,,,,,,
YS-N24/44-4200086/2015,35,90.0,47.0,45.0,182.0,91.0,A+,86.0,88.0,174.0,87.0,A,0.0,0.0,0.0,0.0,,178.0,89.0,A,N24,YS-N24/42-4200086/2014,44,021400,13/05/2016,435/021400,22/12/2015,,,
YS-N24/44-4000213/2015,45,74.0,28.0,42.0,144.0,72.0,B+,66.0,96.0,162.0,81.0,A,70.0,82.0,152.0,76.0,B+,229.0,77.0,B+,N24,YS-N24/42-4000213/2014,44,021077,25/03/2016,42/021077,25/03/2016,,,
YS-N24/44-4000217/2015,45,98.0,44.0,48.0,190.0,95.0,A+,96.0,98.0,194.0,97.0,A+,96.0,84.0,180.0,90.0,A+,282.0,94.0,A+,N24,YS-N24/42-4000217/2014,44,021061,25/03/2016,26/021061,25/03/2016,,,
YS-N24/44-4000236/2015,45,74.0,30.0,42.0,146.0,73.0,B+,60.0,92.0,152.0,76.0,B+,40.0,78.0,118.0,59.0,C,208.0,70.0,B+,N24,YS-N24/42-4000236/2014,44,021085,05/06/2017,50/021085,04/01/2016,,,
YS-N24/44-4200159/2015,33,76.0,31.0,44.0,151.0,76.0,B+,28.0,86.0,114.0,57.0,C,0.0,0.0,0.0,0.0,,133.0,67.0,B,N24,YS-N24/42-4200159/2014,44,021336,,339/021336,02/02/2016,,,
YS-N24/44-4200134/2015,35,92.0,28.0,35.0,155.0,78.0,B+,64.0,89.0,153.0,77.0,B+,0.0,0.0,0.0,0.0,,155.0,78.0,B+,N24,YS-N24/42-4200134/2014,44,,,73,19/12/2015,,,
YS-N24/44-4000102/2015,43,80.0,17.0,46.0,143.0,72.0,B+,52.0,88.0,140.0,70.0,B+,42.0,96.0,138.0,69.0,B,211.0,71.0,B+,N24,YS-N24/42-4000102/2014,44,021046,07/05/2016,11/021046,12/02/2016,,,
YS-N24/44-4200003/2015,33,80.0,28.0,43.0,151.0,76.0,B+,52.0,78.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,141.0,71.0,B+,N24,YS-N24/42-4200003/2014,44,021328,22/06/2016,331/021328,22/02/2016,,,
YS-N24/44-4200098/2015,33,76.0,35.0,44.0,155.0,78.0,B+,52.0,84.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/42-4200098/2014,44,021327,08/11/2016,330/021327,08/11/2016,,,
YS-N24/44-4200006/2015,33,82.0,24.0,41.0,147.0,74.0,B+,28.0,84.0,112.0,56.0,C,0.0,0.0,0.0,0.0,,130.0,65.0,B,N24,YS-N24/42-4200006/2014,44,021333,28/03/2016,336/021333,11/01/2016,,,
YS-N24/44-4200193/2015,33,72.0,40.0,48.0,160.0,80.0,A,48.0,78.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/42-4200193/2014,44,021339,25/05/2016,342/021339,25/05/2016,,,
YS-N24/44-4200116/2015,33,80.0,39.0,41.0,160.0,80.0,A,54.0,86.0,140.0,70.0,B+,0.0,0.0,0.0,0.0,,150.0,75.0,B+,N24,YS-N24/42-4200116/2014,44,021330,,333/021330,,,,
YS-N24/44-4200192/2015,33,80.0,26.0,41.0,147.0,74.0,B+,64.0,86.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/42-4200192/2014,44,021340,07/04/2016,343/021340,07/01/2016,,,
YS-N24/44-4200158/2015,33,66.0,27.0,42.0,135.0,68.0,B,40.0,86.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,131.0,66.0,B,N24,YS-N24/42-4200158/2014,44,021334,06/06/2016,337/021334,06/06/2016,,,
YS-N24/44-4200081/2015,35,56.0,27.0,32.0,115.0,58.0,C,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/42-4200081/2014,44,,,,,,,
YS-N24/44-4200169/2015,33,80.0,18.0,44.0,142.0,71.0,B+,32.0,84.0,116.0,58.0,C,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/42-4200169/2014,44,021329,28/03/2016,332/021329,21/01/2016,,,
YS-N24/44-4200168/2015,33,76.0,24.0,43.0,143.0,72.0,B+,32.0,82.0,114.0,57.0,C,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/42-4200168/2014,44,021326,28/03/2016,329/021326,21/01/2016,,,
YS-N24/44-4200146/2015,35,58.0,22.0,44.0,124.0,62.0,B,22.0,78.0,100.0,50.0,C,0.0,0.0,0.0,0.0,,112.0,56.0,C,N24,YS-N24/42-4200146/2014,44,021381,08/11/2016,416/021381,08/11/2016,,,
YS-N24/44-4200167/2015,35,68.0,19.0,42.0,129.0,65.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/42-4200167/2014,44,,,,,,,
YS-N24/44-4000210/2015,45,78.0,22.0,35.0,135.0,68.0,B,50.0,80.0,130.0,65.0,B,38.0,82.0,120.0,60.0,B,193.0,65.0,B,N24,YS-N24/42-4000210/2014,44,021097,03/05/2016,62/021097,22/12/2015,,,
YS-N24/44-4000259/2015,45,70.0,16.0,34.0,120.0,60.0,B,36.0,78.0,114.0,57.0,C,28.0,72.0,100.0,50.0,C,167.0,56.0,C,N24,YS-N24/42-4000259/2014,44,021096,15/06/2016,61/021096,15/06/2016,,,
YS-N24/44-4000098/2015,43,78.0,20.0,46.0,144.0,72.0,B+,36.0,93.0,129.0,65.0,B,36.0,92.0,128.0,64.0,B,201.0,67.0,B,N24,YS-N24/42-4000098/2014,44,021051,,16/021051,,,,
YS-N24/44-4000432/2015,43,66.0,24.0,44.0,134.0,67.0,B,36.0,92.0,128.0,64.0,B,28.0,98.0,126.0,63.0,B,194.0,65.0,B,N24,YS-N24/42-4000432/2014,44,021049,05/04/2016,14/021049,29/12/2015,,,
YS-N24/44-4000104/2015,43,72.0,29.0,43.0,144.0,72.0,B+,42.0,91.0,133.0,67.0,B,50.0,94.0,144.0,72.0,B+,211.0,71.0,B+,N24,YS-N24/42-4000104/2014,44,021039,07/05/2016,4/021039,02/01/2016,,,
YS-N24/44-4000273/2015,45,66.0,20.0,36.0,122.0,61.0,B,30.0,82.0,112.0,56.0,C,30.0,89.0,119.0,60.0,B,177.0,59.0,C,N24,YS-N24/42-4000273/2014,44,021092,30/03/2016,57/021092,30/03/2016,,,
YS-N24/44-4000449/2015,45,64.0,25.0,48.0,137.0,69.0,B,70.0,90.0,160.0,80.0,A,38.0,94.0,132.0,66.0,B,215.0,72.0,B+,N24,YS-N24/42-4000449/2014,44,021064,,29/021064,01/03/2016,,,
YS-N24/44-4000020/2015,45,48.0,17.0,46.0,111.0,56.0,C,48.0,78.0,126.0,63.0,B,30.0,80.0,110.0,55.0,C,174.0,58.0,C,N24,YS-N24/42-4000020/2014,44,021070,02/06/2016,35/021070,16/12/2015,,,
YS-N24/44-4200129/2015,35,96.0,31.0,40.0,167.0,84.0,A,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/42-4200129/2014,44,,,,,,,
YS-N24/44-4000103/2015,45,82.0,34.0,36.0,152.0,76.0,B+,60.0,88.0,148.0,74.0,B+,24.0,82.0,106.0,53.0,C,203.0,68.0,B,N24,YS-N24/42-4000103/2014,44,021091,23/08/2017,56/021091,23/08/2017,,,
YS-N24/44-4000230/2015,45,66.0,24.0,44.0,134.0,67.0,B,60.0,84.0,144.0,72.0,B+,46.0,80.0,126.0,63.0,B,202.0,68.0,B,N24,YS-N24/42-4000230/2014,44,021082,26/11/2016,47/021082,26/11/2016,,,
YS-N24/44-4000423/2015,45,74.0,16.0,40.0,130.0,65.0,B,50.0,94.0,144.0,72.0,B+,54.0,82.0,136.0,68.0,B,205.0,69.0,B,N24,YS-N24/42-4000423/2014,44,021073,13/04/2016,38/021073,13/04/2016,,,
YS-N24/44-4000140/2015,45,94.0,38.0,42.0,174.0,87.0,A,84.0,99.0,183.0,92.0,A+,74.0,95.0,169.0,85.0,A,264.0,88.0,A,N24,YS-N24/42-4000140/2014,44,021102,04/04/2016,67/021102,18/12/2015,,,
YS-N24/44-4000061/2015,45,84.0,37.0,42.0,163.0,82.0,A,66.0,90.0,156.0,78.0,B+,48.0,81.0,129.0,65.0,B,225.0,75.0,B+,N24,YS-N24/42-4000061/2014,44,021056,17/05/2016,21/021056,17/05/2016,,,
YS-N24/44-4000116/2015,45,60.0,28.0,38.0,126.0,63.0,B,40.0,80.0,120.0,60.0,B,20.0,81.0,101.0,51.0,C,174.0,58.0,C,N24,YS-N24/42-4000116/2014,44,021066,26/11/2016,31/021066,26/11/2016,,,
YS-N24/44-4000050/2015,45,74.0,29.0,42.0,145.0,73.0,B+,40.0,82.0,122.0,61.0,B,50.0,94.0,144.0,72.0,B+,206.0,69.0,B,N24,YS-N24/42-4000050/2014,44,021081,01/07/2016,46/021081,15/12/2015,,,
YS-N24/44-4000417/2015,45,70.0,14.0,42.0,126.0,63.0,B,46.0,93.0,139.0,70.0,B+,34.0,80.0,114.0,57.0,C,190.0,64.0,B,N24,YS-N24/42-4000417/2014,44,021084,29/12/2016,49/021084,21/01/2016,,,
YS-N24/44-4000038/2015,43,84.0,38.0,41.0,163.0,82.0,A,50.0,91.0,141.0,71.0,B+,74.0,94.0,168.0,84.0,A,237.0,79.0,B+,N24,YS-N24/42-4000038/2014,44,021041,17/03/2017,6/021041,15/01/2016,,,
YS-N24/44-4000419/2015,43,64.0,21.0,38.0,123.0,62.0,B,64.0,84.0,148.0,74.0,B+,36.0,94.0,130.0,65.0,B,201.0,67.0,B,N24,YS-N24/42-4000419/2014,44,021045,23/07/2016,10/021045,23/07/2016,,,
YS-N24/44-4000429/2015,43,74.0,15.0,40.0,129.0,65.0,B,50.0,92.0,142.0,71.0,B+,44.0,94.0,138.0,69.0,B,205.0,69.0,B,N24,YS-N24/42-4000429/2014,44,021050,12/04/2016,15/021050,12/04/2016,,,
YS-N24/44-4200153/2015,35,98.0,36.0,40.0,174.0,87.0,A,88.0,84.0,172.0,86.0,A,0.0,0.0,0.0,0.0,,173.0,87.0,A,N24,YS-N24/42-4200153/2014,44,021382,12/05/2017,417/021382,24/02/2016,,,
YS-N24/44-4200152/2015,35,94.0,29.0,41.0,164.0,82.0,A,54.0,80.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/42-4200152/2014,44,021398,17/04/2017,433/021398,29/01/2016,,,
YS-N24/44-4200063/2015,35,60.0,22.0,34.0,116.0,58.0,C,56.0,80.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,126.0,63.0,B,N24,YS-N24/42-4200063/2014,44,021397,09/04/2016,432/021397,09/04/2016,,,
YS-N24/44-4200089/2015,35,64.0,19.0,41.0,124.0,62.0,B,32.0,80.0,112.0,56.0,C,0.0,0.0,0.0,0.0,,118.0,59.0,C,N24,YS-N24/42-4200089/2014,44,021395,,430/021395,,,,
YS-N24/44-4000241/2015,45,54.0,20.0,38.0,112.0,56.0,C,44.0,86.0,130.0,65.0,B,26.0,89.0,115.0,58.0,C,179.0,60.0,B,N24,YS-N24/42-4000241/2014,44,021104,06/04/2016,69/021104,06/04/2016,,,
YS-N24/44-4000114/2015,45,90.0,22.0,38.0,150.0,75.0,B+,44.0,74.0,118.0,59.0,C,48.0,89.0,137.0,69.0,B,203.0,68.0,B,N24,YS-N24/42-4000114/2014,44,021078,06/04/2016,43/021078,06/04/2016,,,
YS-N24/44-4000130/2015,45,82.0,17.0,41.0,140.0,70.0,B+,34.0,74.0,108.0,54.0,C,32.0,84.0,116.0,58.0,C,182.0,61.0,B,N24,YS-N24/42-4000130/2014,44,021060,06/04/2016,25/021060,06/04/2016,,,
YS-N24/44-4400005/2015,25,66.0,18.0,38.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,122.0,61.0,B,N24,,44,,,552,25/02/2016,saheli,,
YS-N24/44-4000251/2015,45,74.0,16.0,35.0,125.0,63.0,B,40.0,78.0,118.0,59.0,C,32.0,86.0,118.0,59.0,C,181.0,61.0,B,N24,YS-N24/42-4000251/2014,44,021079,,44/021079,,,,
YS-N24/44-4200149/2015,35,80.0,26.0,44.0,150.0,75.0,B+,40.0,80.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,YS-N24/42-4200149/2014,44,021358,11/05/2016,393/021358,18/12/2015,,,
YS-N24/44-4200029/2015,35,66.0,24.0,40.0,130.0,65.0,B,32.0,75.0,107.0,54.0,C,0.0,0.0,0.0,0.0,,119.0,60.0,B,N24,YS-N24/42-4200029/2014,44,021344,06/03/2017,379/021344,12/12/2015,,,
YS-N24/44-4200028/2015,35,70.0,23.0,40.0,133.0,67.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,INC,N24,YS-N24/42-4200028/2014,44,,,,,,,
