reg_no,batch_code,p1s1,p2s1,p3s1,ts1,as1,gs1,p1s2,p2s2,ts2,as2,gs2,p1s3,p2s3,ts3,as3,gs3,tot,avg,grade,centre,pre_reg_no,session,certi_no,certi_date,trans_no,trans_date,USER,Remarks,EXAM_APPEAR
YS-N24/21-2100015/2009,27,23.0,18.0,59.0,100.0,50.0,C,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,100.0,50.0,C,N24,,21,011606,,202/011606,,UNKNOWN,,
YS-N24/21-2100016/2009,27,34.0,39.0,62.0,135.0,68.0,B,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,,21,011602,,198/011602,,UNKNOWN,,
YS-N24/21-2100017/2009,27,48.0,56.0,70.0,174.0,87.0,A,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,174.0,87.0,A,N24,,21,011593,,189/011593,24/11/2009,UNKNOWN,,
YS-N24/21-2100018/2009,35,68.0,43.0,48.0,159.0,80.0,A,84.0,69.0,153.0,77.0,B+,0.0,0.0,0.0,0.0,,157.0,79.0,B+,N24,YS-N24/20-0993/2008,21,012626,,1358/012626,05/12/2009,UNKNOWN,,
YS-N24/21-2100019/2009,35,86.0,32.0,50.0,168.0,84.0,A,90.0,93.0,183.0,92.0,A+,0.0,0.0,0.0,0.0,,176.0,88.0,A,N24,YS-N24/20-1035/2008,21,012652,,1384/012652,17/11/2009,UNKNOWN,,
YS-N24/21-2100020/2009,35,82.0,30.0,44.0,156.0,78.0,B+,76.0,78.0,154.0,77.0,B+,0.0,0.0,0.0,0.0,,155.0,78.0,B+,N24,YS-N24/20-0990/2008,21,012380,15/06/2010,114/012382,15/06/2010,UNKNOWN,,
YS-N24/21-2100021/2009,35,64.0,37.0,34.0,135.0,68.0,B,42.0,73.0,115.0,58.0,C,0.0,0.0,0.0,0.0,,126.0,63.0,B,N24,YS-N24/20-0676/2008,21,,,108,27/02/2010,UNKNOWN,,
YS-N24/21-2100022/2009,35,50.0,40.0,34.0,124.0,62.0,B,60.0,72.0,132.0,66.0,B,0.0,0.0,0.0,0.0,,128.0,64.0,B,N24,YS-N24/20-0701/2008,21,012631,14/05/2010,1363/012631,14/05/2010,UNKNOWN,,
YS-N24/21-2100023/2009,35,80.0,23.0,38.0,141.0,71.0,B+,70.0,79.0,149.0,75.0,B+,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/20-0770/2008,21,012422,,1154/012422,05/03/2010,UNKNOWN,,
YS-N24/21-2100024/2009,35,62.0,33.0,44.0,139.0,70.0,B+,46.0,82.0,128.0,64.0,B,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,YS-N24/20-0921/2008,21,012693,04/01/2011,1425/012693,04/01/2011,UNKNOWN,,
YS-N24/21-2100025/2009,35,72.0,39.0,40.0,151.0,76.0,B+,78.0,66.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,148.0,74.0,B+,N24,YS-N24/20-0583/2008,21,,,99,07/11/2009,UNKNOWN,,
YS-N24/21-2100026/2009,35,84.0,29.0,38.0,151.0,76.0,B+,50.0,77.0,127.0,64.0,B,0.0,0.0,0.0,0.0,,140.0,70.0,B+,N24,YS-N24/20-0582/2008,21,,,140,07/11/2009,UNKNOWN,,
YS-N24/21-2100027/2009,35,74.0,38.0,48.0,160.0,80.0,A,38.0,68.0,106.0,53.0,C,0.0,0.0,0.0,0.0,,133.0,67.0,B,N24,YS-N24/20-0940/2008,21,012427,18/06/2010,1159/012427,22/01/2010,UNKNOWN,,
YS-N24/21-2100028/2009,35,58.0,21.0,32.0,111.0,56.0,C,38.0,64.0,102.0,51.0,C,0.0,0.0,0.0,0.0,,107.0,54.0,C,N24,YS-N24/20-0968/2008,21,012564,,1296/012564,29/12/2009,UNKNOWN,,
YS-N24/21-2100029/2009,35,88.0,49.0,48.0,185.0,93.0,A+,56.0,60.0,116.0,58.0,C,0.0,0.0,0.0,0.0,,151.0,76.0,B+,N24,YS-N24/20-0685/2008,21,012618,17/05/2010,1350/012618,06/01/2010,UNKNOWN,,
YS-N24/21-2100030/2009,35,84.0,46.0,48.0,178.0,89.0,A,76.0,85.0,161.0,81.0,A,0.0,0.0,0.0,0.0,,170.0,85.0,A,N24,YS-N24/20-0724/2008,21,012486,27/07/2010,1218/012486,10/12/2009,UNKNOWN,,
YS-N24/21-2100031/2009,35,78.0,30.0,48.0,156.0,78.0,B+,60.0,70.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/20-0806/2008,21,012525,26/05/2010,1257/012525,26/12/2009,UNKNOWN,,
YS-N24/21-2100032/2009,35,72.0,28.0,40.0,140.0,70.0,B+,60.0,75.0,135.0,68.0,B,0.0,0.0,0.0,0.0,,138.0,69.0,B,N24,YS-N24/20-0674/2008,21,,,,,UNKNOWN,,
YS-N24/21-2100033/2009,35,68.0,20.0,24.0,112.0,56.0,C,58.0,38.0,96.0,48.0,D,0.0,0.0,0.0,0.0,,104.0,52.0,C,N24,YS-N24/20-0673/2008,21,012852,31/05/2010,1584/012852,31/05/2010,UNKNOWN,,
YS-N24/21-2100034/2009,35,84.0,20.0,29.0,133.0,67.0,B,52.0,50.0,102.0,51.0,C,0.0,0.0,0.0,0.0,,118.0,59.0,C,N24,YS-N24/20-0675/2008,21,012651,,1383/012651,,UNKNOWN,,
YS-N24/21-2100035/2009,35,64.0,32.0,30.0,126.0,63.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,63.0,32.0,INC,N24,YS-N24/20-1152/2008,21,,,,,UNKNOWN,,
YS-N24/21-2100036/2009,35,78.0,37.0,50.0,165.0,83.0,A,60.0,56.0,116.0,58.0,C,0.0,0.0,0.0,0.0,,141.0,71.0,B+,N24,YS-N24/20-0694/2008,21,,,158,,UNKNOWN,,
YS-N24/21-2100037/2009,35,84.0,28.0,39.0,151.0,76.0,B+,40.0,70.0,110.0,55.0,C,0.0,0.0,0.0,0.0,,131.0,66.0,B,N24,YS-N24/20-0803/2008,21,012857,,1589/012857,19/11/2009,UNKNOWN,,
YS-N24/21-2100038/2009,22,84.0,28.0,41.0,153.0,77.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,153.0,77.0,B+,N24,YS-N24/20-0803/2008,21,,,886/,19/11/2009,UNKNOWN,,
YS-N24/21-2100039/2009,35,68.0,28.0,46.0,142.0,71.0,B+,60.0,75.0,135.0,68.0,B,0.0,0.0,0.0,0.0,,139.0,70.0,B+,N24,YS-N24/20-0922/2008,21,012612,24/07/2010,1344/012612,24/07/2010,UNKNOWN,,
YS-N24/21-2100040/2009,35,60.0,26.0,44.0,130.0,65.0,B,54.0,68.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,126.0,63.0,B,N24,YS-N24/20-1291/2008,21,012846,08/11/2011,1578/012846,08/11/2011,UNKNOWN,,
YS-N24/21-2100041/2009,35,62.0,18.0,46.0,126.0,63.0,B,46.0,68.0,114.0,57.0,C,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,YS-N24/20-0677/2008,21,012860,,1592/012860,,UNKNOWN,,
YS-N24/21-2100042/2009,35,62.0,18.0,40.0,120.0,60.0,B,40.0,70.0,110.0,55.0,C,0.0,0.0,0.0,0.0,,115.0,58.0,C,N24,YS-N24/20-1179/2008,21,012522,,1254/012522,15/01/2010,UNKNOWN,,
YS-N24/21-2100043/2009,35,90.0,36.0,42.0,168.0,84.0,A,56.0,73.0,129.0,65.0,B,0.0,0.0,0.0,0.0,,149.0,75.0,B+,N24,YS-N24/20-0682/2008,21,012398,13/05/2010,1130/012398,06/11/2009,UNKNOWN,,
YS-N24/21-2100044/2009,35,82.0,36.0,44.0,162.0,81.0,A,52.0,79.0,131.0,66.0,B,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/20-0683/2008,21,012531,,1263/012531,,UNKNOWN,,
YS-N24/21-2100045/2009,35,62.0,30.0,46.0,138.0,69.0,B,66.0,91.0,157.0,79.0,B+,0.0,0.0,0.0,0.0,,148.0,74.0,B+,N24,YS-N24/20-0684/2008,21,012388,13/05/2010,1120/012388,06/11/2009,UNKNOWN,,
YS-N24/21-2100046/2009,35,86.0,41.0,48.0,175.0,88.0,A,94.0,68.0,162.0,81.0,A,0.0,0.0,0.0,0.0,,169.0,85.0,A,N24,YS-N24/20-0667/2008,21,012471,19/05/2010,1203/012471,23/11/2009,UNKNOWN,,
YS-N24/21-2100047/2009,35,66.0,25.0,38.0,129.0,65.0,B,38.0,74.0,112.0,56.0,C,0.0,0.0,0.0,0.0,,121.0,61.0,B,N24,YS-N24/20-0655/2008,21,012529,02/03/2011,1261/012529,02/03/2011,UNKNOWN,,
YS-N24/21-2100048/2009,35,62.0,26.0,32.0,120.0,60.0,B,42.0,61.0,103.0,52.0,C,0.0,0.0,0.0,0.0,,112.0,56.0,C,N24,YS-N24/20-0602/2008,21,,,,,UNKNOWN,,
YS-N24/21-2100049/2009,35,74.0,17.0,32.0,123.0,62.0,B,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,62.0,31.0,INC,N24,YS-N24/20-0670/2008,21,,,,,UNKNOWN,,
YS-N24/21-2100050/2009,35,74.0,35.0,46.0,155.0,78.0,B+,0.0,0.0,0.0,0.0,INC,0.0,0.0,0.0,0.0,,78.0,39.0,INC,N24,YS-N24/20-0656/2008,21,,,,,UNKNOWN,,
YS-N24/21-2100051/2009,35,78.0,29.0,38.0,145.0,73.0,B+,76.0,85.0,161.0,81.0,A,0.0,0.0,0.0,0.0,,154.0,77.0,B+,N24,YS-N24/20-0627/2008,21,012465,07/06/2010,1197/012465,16/11/2009,UNKNOWN,,
YS-N24/21-2100052/2009,35,80.0,25.0,38.0,143.0,72.0,B+,40.0,83.0,123.0,62.0,B,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,YS-N24/20-0659/2008,21,012683,24/02/2011,1415/012683,07/01/2010,UNKNOWN,,
YS-N24/21-2100053/2009,35,64.0,29.0,48.0,141.0,71.0,B+,78.0,84.0,162.0,81.0,A,0.0,0.0,0.0,0.0,,152.0,76.0,B+,N24,YS-N24/20-0660/2008,21,012389,09/08/2010,1121/012389,07/01/2010,UNKNOWN,,
YS-N24/21-2100054/2009,35,64.0,20.0,22.0,106.0,53.0,C,34.0,46.0,80.0,40.0,D,0.0,0.0,0.0,0.0,,93.0,47.0,D,N24,YS-N24/20-1041/2008,21,,,,,UNKNOWN,,
YS-N24/21-2100055/2009,35,76.0,41.0,44.0,161.0,81.0,A,76.0,82.0,158.0,79.0,B+,0.0,0.0,0.0,0.0,,160.0,80.0,A,N24,YS-N24/20-0560/2008,21,012743,26/11/2010,1475/012743,12/11/2009,UNKNOWN,,
YS-N24/21-2100056/2009,35,72.0,33.0,44.0,149.0,75.0,B+,42.0,63.0,105.0,53.0,C,0.0,0.0,0.0,0.0,,128.0,64.0,B,N24,YS-N24/20-0798/2008,21,012433,27/11/2010,1165/012433,16/12/2009,UNKNOWN,,
YS-N24/21-2100057/2009,35,56.0,22.0,31.0,109.0,55.0,C,30.0,72.0,102.0,51.0,C,0.0,0.0,0.0,0.0,,106.0,53.0,C,N24,YS-N24/20-0628/2008,21,012765,28/12/2010,1497/012765,28/12/2010,UNKNOWN,,
YS-N24/21-2100058/2009,35,80.0,32.0,50.0,162.0,81.0,A,72.0,88.0,160.0,80.0,A,0.0,0.0,0.0,0.0,,161.0,81.0,A,N24,YS-N24/20-0630/2008,21,012801,,1533/012801,08/12/2009,UNKNOWN,,
YS-N24/21-2100059/2009,35,42.0,32.0,31.0,105.0,53.0,C,50.0,78.0,128.0,64.0,B,0.0,0.0,0.0,0.0,,117.0,59.0,C,N24,YS-N24/20-0669/2008,21,012533,01/09/2010,1265/012533,05/11/2009,UNKNOWN,,
YS-N24/21-2100060/2009,22,42.0,19.0,38.0,99.0,50.0,C,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,99.0,50.0,C,N24,YS-N24/20-0669/2008,21,,,847,01/09/2010,UNKNOWN,,
YS-N24/21-2100061/2009,35,62.0,14.0,29.0,105.0,53.0,C,42.0,50.0,92.0,46.0,D,0.0,0.0,0.0,0.0,,99.0,50.0,C,N24,YS-N24/20-0653/2008,21,,,111,12/11/2009,UNKNOWN,,
YS-N24/21-2100062/2009,35,68.0,26.0,34.0,128.0,64.0,B,50.0,92.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,YS-N24/20-0652/2008,21,,,138,14/11/2009,UNKNOWN,,
YS-N24/21-2100063/2009,35,72.0,26.0,41.0,139.0,70.0,B+,50.0,86.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,138.0,69.0,B,N24,YS-N24/20-0597/2008,21,012417,22/11/2010,1149/012417,22/12/2009,UNKNOWN,,
YS-N24/21-2100064/2009,35,62.0,25.0,34.0,121.0,61.0,B,46.0,80.0,126.0,63.0,B,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/20-0593/2008,21,012425,26/09/2012,1157/012425,30/11/2009,UNKNOWN,,
YS-N24/21-2100065/2009,35,52.0,32.0,42.0,126.0,63.0,B,40.0,65.0,105.0,53.0,C,0.0,0.0,0.0,0.0,,116.0,58.0,C,N24,YS-N24/20-0972/2008,21,012364,17/07/2010,1096/012364,17/07/2010,UNKNOWN,,
YS-N24/21-2100066/2009,22,52.0,0.0,0.0,52.0,26.0,INC,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,52.0,26.0,INC,N24,YS-N24/20-0972/2008,21,,,,,UNKNOWN,,
YS-N24/21-2100067/2009,32,66.0,27.0,33.0,126.0,63.0,B,82.0,88.0,170.0,85.0,A,0.0,0.0,0.0,0.0,,148.0,74.0,B+,N24,YS-N24/20-0830/2008,21,012144,,761/012144,29/12/2009,UNKNOWN,,
YS-N24/21-2100068/2009,32,56.0,25.0,48.0,129.0,65.0,B,52.0,59.0,111.0,56.0,C,0.0,0.0,0.0,0.0,,121.0,61.0,B,N24,YS-N24/20-0829/2008,21,012178,12/11/2014,795/012178,29/12/2009,UNKNOWN,,
YS-N24/21-2100069/2009,35,58.0,31.0,39.0,128.0,64.0,B,90.0,60.0,150.0,75.0,B+,0.0,0.0,0.0,0.0,,139.0,70.0,B+,N24,YS-N24/20-1013/2008,21,012715,,14447/012715,12/04/2010,UNKNOWN,,
YS-N24/21-2100070/2009,35,62.0,29.0,48.0,139.0,70.0,B+,40.0,60.0,100.0,50.0,C,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,YS-N24/20-0973/2008,21,012385,28/05/2010,1117/012385,15/01/2010,UNKNOWN,,
YS-N24/21-2100071/2009,35,66.0,18.0,27.0,111.0,56.0,C,44.0,73.0,117.0,59.0,C,0.0,0.0,0.0,0.0,,115.0,58.0,C,N24,YS-N24/20-0843/2008,21,012861,02/07/2010,1593/012861,20/11/2009,UNKNOWN,,
YS-N24/21-2100072/2009,35,62.0,21.0,44.0,127.0,64.0,B,48.0,72.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,124.0,62.0,B,N24,YS-N24/20-0792/2008,21,012858,28/06/2014,1590/012858,28/06/2014,UNKNOWN,,
YS-N24/21-2100073/2009,35,72.0,27.0,44.0,143.0,72.0,B+,60.0,74.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,139.0,70.0,B+,N24,YS-N24/20-0962/2008,21,012561,29/12/2010,1239/012561,17/12/2009,UNKNOWN,,
YS-N24/21-2100074/2009,35,90.0,34.0,43.0,167.0,84.0,A,80.0,68.0,148.0,74.0,B+,0.0,0.0,0.0,0.0,,158.0,79.0,B+,N24,YS-N24/20-0804/2008,21,012396,23/09/2010,1128/012396,12/11/2009,UNKNOWN,,
YS-N24/21-2100075/2009,32,74.0,29.0,50.0,153.0,77.0,B+,54.0,54.0,108.0,54.0,C,0.0,0.0,0.0,0.0,,131.0,66.0,B,N24,YS-N24/20-0632/2008,21,012153,26/07/2009,770/012153,26/07/2009,UNKNOWN,,
YS-N24/21-2100076/2009,35,94.0,42.0,48.0,184.0,92.0,A+,72.0,73.0,145.0,73.0,B+,0.0,0.0,0.0,0.0,,165.0,83.0,A,N24,YS-N24/20-0912/2008,21,,,109,16/11/2009,UNKNOWN,,
YS-N24/21-2100077/2009,35,62.0,41.0,46.0,149.0,75.0,B+,62.0,75.0,137.0,69.0,B,0.0,0.0,0.0,0.0,,144.0,72.0,B+,N24,YS-N24/20-0584/2008,21,012391,30/08/2010,1123/012391,28/01/2010,UNKNOWN,,
YS-N24/21-2100078/2009,35,66.0,24.0,46.0,136.0,68.0,B,68.0,65.0,133.0,67.0,B,0.0,0.0,0.0,0.0,,135.0,68.0,B,N24,YS-N24/20-0585/2008,21,012666,13/08/2010,1398/012666,13/08/2010,UNKNOWN,,
YS-N24/21-2100079/2009,35,74.0,32.0,34.0,140.0,70.0,B+,46.0,71.0,117.0,59.0,C,0.0,0.0,0.0,0.0,,129.0,65.0,B,N24,YS-N24/20-1125/2008,21,,,102,21/11/2009,UNKNOWN,,
YS-N24/21-2100080/2009,35,94.0,29.0,44.0,167.0,84.0,A,64.0,90.0,154.0,77.0,B+,0.0,0.0,0.0,0.0,,161.0,81.0,A,N24,YS-N24/20-0587/2008,21,012362,,1094/012362,07/11/2009,UNKNOWN,,
YS-N24/21-2100081/2009,35,70.0,28.0,44.0,142.0,71.0,B+,52.0,82.0,134.0,67.0,B,0.0,0.0,0.0,0.0,,138.0,69.0,B,N24,YS-N24/20-0586/2008,21,012691,,1423/012691,11/11/2009,UNKNOWN,,
YS-N24/21-2100082/2009,35,64.0,23.0,24.0,111.0,56.0,C,52.0,65.0,117.0,59.0,C,0.0,0.0,0.0,0.0,,115.0,58.0,C,N24,YS-N24/20-1134/2008,21,012605,31/01/2011,1337/012605,23/11/2009,UNKNOWN,,
YS-N24/21-2100083/2009,33,88.0,26.0,41.0,155.0,78.0,B+,52.0,70.0,122.0,61.0,B,0.0,0.0,0.0,0.0,,139.0,70.0,B+,N24,YS-N24/20-0564/2008,21,012230,09/10/2010,912/012230,09/10/2010,UNKNOWN,,
YS-N24/21-2100084/2009,33,96.0,42.0,50.0,188.0,94.0,A+,82.0,64.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,,167.0,84.0,A,N24,YS-N24/20-0566/2008,21,012259,16/02/2011,941/012259,06/11/2009,UNKNOWN,,
YS-N24/21-2100085/2009,35,70.0,28.0,29.0,127.0,64.0,B,64.0,75.0,139.0,70.0,B+,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,YS-N24/20-1138/2008,21,012600,,1332/012600,,UNKNOWN,,
YS-N24/21-2100086/2009,32,62.0,30.0,43.0,135.0,68.0,B,42.0,76.0,118.0,59.0,C,0.0,0.0,0.0,0.0,,127.0,64.0,B,N24,YS-N24/20-1107/2008,21,012179,08/05/2010,796/012179,29/12/2009,UNKNOWN,,
YS-N24/21-2100087/2009,35,64.0,29.0,39.0,132.0,66.0,B,70.0,66.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,134.0,67.0,B,N24,YS-N24/20-1089/2008,21,012578,,1310/012578,09/02/2010,UNKNOWN,,
YS-N24/21-2100088/2009,35,64.0,24.0,41.0,129.0,65.0,B,76.0,66.0,142.0,71.0,B+,0.0,0.0,0.0,0.0,,136.0,68.0,B,N24,YS-N24/20-1090/2008,21,012620,,1352/012620,09/02/2010,UNKNOWN,,
YS-N24/21-2100089/2009,35,76.0,33.0,42.0,151.0,76.0,B+,56.0,64.0,120.0,60.0,B,0.0,0.0,0.0,0.0,,136.0,68.0,B,N24,YS-N24/20-0768/2008,21,012532,26/06/2010,1264/012532,26/06/2010,UNKNOWN,,
YS-N24/21-2100090/2009,22,76.0,34.0,36.0,146.0,73.0,B+,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,146.0,73.0,B+,N24,YS-N24/20-0768/2008,21,,,846,26/06/2010,UNKNOWN,,
YS-N24/21-2100091/2009,35,78.0,28.0,42.0,148.0,74.0,B+,50.0,64.0,114.0,57.0,C,0.0,0.0,0.0,0.0,,131.0,66.0,B,N24,YS-N24/20-0769/2008,21,012701,17/07/2010,1433/012701,17/07/2010,UNKNOWN,,
YS-N24/21-2100092/2009,32,74.0,40.0,39.0,153.0,77.0,B+,64.0,72.0,136.0,68.0,B,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/20-0871/2008,21,012204,24/06/2010,821/012204,16/11/2009,UNKNOWN,,
YS-N24/21-2100093/2009,32,52.0,22.0,36.0,110.0,55.0,C,34.0,61.0,95.0,48.0,D,0.0,0.0,0.0,0.0,,103.0,52.0,C,N24,YS-N24/20-1036/2008,21,012170,23/06/2010,787/012170,03/12/2009,UNKNOWN,,
YS-N24/21-2100094/2009,32,56.0,37.0,47.0,140.0,70.0,B+,42.0,67.0,109.0,55.0,C,0.0,0.0,0.0,0.0,,125.0,63.0,B,N24,YS-N24/20-1086/2008,21,012175,25/06/2010,792/012175,18/11/2009,UNKNOWN,,
YS-N24/21-2100095/2009,32,70.0,31.0,48.0,149.0,75.0,B+,86.0,58.0,144.0,72.0,B+,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/20-1087/2008,21,012142,25/06/2010,759/012142,18/11/2009,UNKNOWN,,
YS-N24/21-2100096/2009,32,68.0,25.0,32.0,125.0,63.0,B,60.0,54.0,114.0,57.0,C,0.0,0.0,0.0,0.0,,120.0,60.0,B,N24,YS-N24/20-0725/2008,21,012171,,788/012171,18/11/2009,UNKNOWN,,
YS-N24/21-2100097/2009,35,74.0,37.0,48.0,159.0,80.0,A,76.0,86.0,162.0,81.0,A,0.0,0.0,0.0,0.0,,161.0,81.0,A,N24,YS-N24/20-1116/2008,21,012603,18/05/2010,1334/012603,14/11/2009,UNKNOWN,,
YS-N24/21-2100098/2009,32,84.0,35.0,44.0,163.0,82.0,A,62.0,77.0,139.0,70.0,B+,0.0,0.0,0.0,0.0,,152.0,76.0,B+,N24,YS-N24/20-0668/2008,21,012145,,762/012145,15/12/2009,UNKNOWN,,
YS-N24/21-2100099/2009,32,84.0,27.0,43.0,154.0,77.0,B+,48.0,64.0,112.0,56.0,C,0.0,0.0,0.0,0.0,,133.0,67.0,B,N24,YS-N24/20-0894/2008,21,012152,03/06/2010,769/012152,05/11/2009,UNKNOWN,,
YS-N24/21-2100100/2009,32,80.0,35.0,44.0,159.0,80.0,A,42.0,88.0,130.0,65.0,B,0.0,0.0,0.0,0.0,,145.0,73.0,B+,N24,YS-N24/20-0721/2008,21,,,14,26/11/2009,UNKNOWN,,
YS-N24/21-2100101/2009,32,64.0,28.0,48.0,140.0,70.0,B+,78.0,67.0,145.0,73.0,B+,0.0,0.0,0.0,0.0,,143.0,72.0,B+,N24,YS-N24/20-0752/2008,21,,,7,10/11/2009,UNKNOWN,,
YS-N24/21-2100102/2009,32,86.0,46.0,41.0,173.0,87.0,A,88.0,93.0,181.0,91.0,A+,0.0,0.0,0.0,0.0,,178.0,89.0,A,N24,YS-N24/20-0900/2008,21,,,15,17/11/2009,UNKNOWN,,
YS-N24/21-2100103/2009,32,58.0,37.0,36.0,131.0,66.0,B,86.0,76.0,162.0,81.0,A,0.0,0.0,0.0,0.0,,147.0,74.0,B+,N24,YS-N24/20-0909/2008,21,,,9,19/11/2009,UNKNOWN,,
YS-N24/21-2100104/2009,32,80.0,45.0,46.0,171.0,86.0,A,76.0,91.0,167.0,84.0,A,0.0,0.0,0.0,0.0,,170.0,85.0,A,N24,YS-N24/20-0094/2008,21,012173,06/05/2010,790/012173,07/11/2009,UNKNOWN,,
YS-N24/21-2100105/2009,32,62.0,47.0,31.0,140.0,70.0,B+,94.0,86.0,180.0,90.0,A+,0.0,0.0,0.0,0.0,,160.0,80.0,A,N24,YS-N24/20-0121/2008,21,012177,22/05/2009,794/012177,07/11/2009,UNKNOWN,,
YS-N24/21-2100106/2009,35,78.0,32.0,48.0,158.0,79.0,B+,88.0,80.0,168.0,84.0,A,0.0,0.0,0.0,0.0,,163.0,82.0,A,N24,YS-N24/20-1180/2008,21,,,128,12/12/2009,UNKNOWN,,
